CLASS_ID,LC_TYPE,YEAR,AVE,B2,B3,B4,B5,B6,B7,B10,DIF,EVI,HH,HH_ASM,HH_CON,HH_COR,HH_DIS,HH_ENT,HH_IDM,HH_SAVG,HH_VAR,HV,HV_ASM,HV_CON,HV_COR,HV_DIS,HV_ENT,HV_IDM,HV_SAVG,HV_VAR,LSWI,NDI,NDTI,NDVI,NLI,RT1,RT2,SATVI,Random
0,FOR,2015,2040,0.09985375,0.07777724,0.0528985,0.29715043,0.13312407,0.05376836,295.26993,900,0.705409879,-10.965306,0.104166667,12076462.42,0.075732217,3006.541667,2.282174096,1.25901E-06,-18229.79167,6742430.523,-16.674261,0.104166667,12076462.42,0.075732217,3006.541667,2.282174096,1.25901E-06,-18229.79167,6742430.523,0.3812133,0.22058824,0.42460632,0.6977651,970.3677,1.5660378,0.6385542,0.300994872,0.997535228
0,FOR,2015,8649.5,0.101348184,0.081131935,0.054106046,0.3284977,0.14774388,0.06205808,295.33823,5659,0.768154306,-4.2855606,0.104166667,10515847.85,0.023112903,2656.520833,2.282174096,1.53751E-05,-13579.02083,5632417.322,-9.704649,0.104166667,10515847.85,0.023112903,2656.520833,2.282174096,1.53751E-05,-13579.02083,5632417.322,0.3795423,0.32712874,0.40841278,0.7171693,3861.9446,1.9723368,0.5070128,0.331608915,0.997535228
0,FOR,2015,3102.5,0.095254034,0.076046035,0.04921302,0.27069986,0.1143945,0.044773813,295.23816,1451,0.650228796,-10.329499,0.104166667,9467121.042,0.021680803,2404.125,2.282174096,1.80693E-06,-19894.625,5056447.504,-15.054561,0.104166667,9467121.042,0.021680803,2404.125,2.282174096,1.80693E-06,-19894.625,5056447.504,0.40588847,0.23384367,0.43740293,0.6923349,1466.4232,1.6104333,0.6209509,0.266458329,0.997535228
0,FOR,2015,4645.5,0.09805518,0.08001728,0.05301279,0.31175208,0.14207257,0.05793053,295.35284,2969,0.723208176,-6.4775825,0.104166667,13137841.31,0.056951167,2861.270833,2.282174096,1.55787E-05,-15468.85417,7074165.774,-14.631949,0.104166667,13137841.31,0.056951167,2861.270833,2.282174096,1.55787E-05,-15468.85417,7074165.774,0.3738878,0.31955656,0.4207037,0.70933175,2085.559,1.9392598,0.5156607,0.323249255,0.997535228
0,FOR,2015,2683.5,0.09087912,0.07292334,0.04685907,0.25339258,0.10797124,0.04167465,295.52585,1993,0.605348011,-10.705832,0.104166667,3657111.167,-0.182636637,1357.041667,2.282174096,5.31738E-06,-21033.5,1585324.611,-16.109623,0.104166667,3657111.167,-0.182636637,1357.041667,2.282174096,5.31738E-06,-21033.5,1585324.611,0.40242362,0.3713434,0.44302312,0.687868,1156.7281,2.1813872,0.4584239,0.258799571,0.997535228
0,FOR,2015,3147,0.09291248,0.077713154,0.051337723,0.30024347,0.13193539,0.0497633,295.55994,2726,0.682736968,-11.490256,0.104166667,11521262.88,0.171909633,2376.958333,2.282174096,0.00016711,-18578.79167,6660164.28,-16.40313,0.104166667,11521262.88,0.171909633,2376.958333,2.282174096,0.00016711,-18578.79167,6660164.28,0.3894408,0.4331109,0.45224372,0.7079609,1278.335,2.5280268,0.39556542,0.305895708,0.997535228
0,FOR,2015,4931,0.09016887,0.07057981,0.04231291,0.34498712,0.12923446,0.047693495,296.62595,2866,0.820168157,-7.68418,0.104166667,2302852.042,-0.04004431,1172.708333,2.282174096,7.49335E-05,-15366.95833,1104174.054,-13.140511,0.104166667,2302852.042,-0.04004431,1172.708333,2.282174096,7.49335E-05,-15366.95833,1104174.054,0.45496172,0.29061043,0.460871,0.781498,2257.2776,1.8193253,0.5496543,0.344473646,0.0155546
0,FOR,2015,4338,0.08995113,0.07170422,0.044437405,0.31858528,0.12614316,0.04756346,296.51495,2798,0.752676871,-7.597763,0.104166667,1289215.083,0.068035315,871.7083333,2.282174096,3.01248E-05,-16014.29167,734253.2309,-13.421187,0.104166667,1289215.083,0.068035315,871.7083333,2.282174096,3.01248E-05,-16014.29167,734253.2309,0.43271828,0.32249886,0.4523702,0.75518113,1943.4121,1.9520245,0.51228863,0.324979826,0.0155546
0,FOR,2015,3563.5,0.090038225,0.07228985,0.043752678,0.35296944,0.13666524,0.05033495,296.66452,2285,0.822211097,-7.524624,0.104166667,505971.8542,-0.316530379,537.7291667,2.282174096,0.000961808,-14556.64583,187556.4058,-13.860586,0.104166667,505971.8542,-0.316530379,537.7291667,2.282174096,0.000961808,-14556.64583,187556.4058,0.4417665,0.32061175,0.46165884,0.7794291,1598.6006,1.9438249,0.51444966,0.356130752,0.0155546
0,FOR,2015,4835.5,0.089798704,0.07255317,0.04433321,0.33310214,0.12907228,0.04619429,296.58975,3331,0.779941289,-6.9526906,0.104166667,740603.6042,-0.369558935,651.3541667,2.282174096,0.000865158,-14968.3125,273998.6801,-12.907149,0.104166667,740603.6042,-0.369558935,651.3541667,2.282174096,0.000865158,-14968.3125,273998.6801,0.4414564,0.34443182,0.47286823,0.7650818,2130.9243,2.0507886,0.48761728,0.33377438,0.0155546
