system:index,B1,B2,B3,B4,B5,B6,B7,ClassID,EVI,HH,HH_asm,HH_contrast,HH_corr,HH_diss,HH_ent,HH_idm,HH_savg,HH_var,LSWI,NDTI,NDVI,SATVI,random,.geo
1_1_1_1_1_1_1_2_41_1,0.10895613,0.086007,0.06313145,0.24512817,0.08832692,295.96518,0.031508148,1,0.5639840075514129,-8.393249,0.10416666666666669,254657.0416666667,-0.10760040037863414,397.625,2.2821740957339185,9.125518822415419E-4,-16518.416666666668,116293.93836806342,0.47023198,0.47414145,0.59040076,0.10863860785648119,0.1486335129114854,
1_1_1_1_1_1_1_2_41_2,0.10927583,0.08893533,0.06447871,0.238505,0.08683674,296.1825,0.030364549,1,0.5399120598539549,-8.038285,0.10416666666666669,149642.0833333333,-0.11320364762965254,321.3333333333333,2.2821740957339185,9.942806498734264E-5,-16680.541666666664,68336.58940973133,0.4661814,0.48183933,0.5743751,0.0965097341877864,0.1486335129114854,
1_1_1_1_1_1_1_2_41_3,0.1101118,0.087084234,0.063537106,0.24453756,0.08554166,296.1825,0.032086603,1,0.5656818083808052,-8.20614,0.10416666666666669,320862.1666666666,-0.03479699927765163,459.5416666666667,2.2821740957339185,2.8710802758402227E-5,-16808.583333333336,151918.11371529102,0.48169014,0.45444056,0.5875214,0.0957608001185354,0.1486335129114854,
1_1_1_1_1_1_1_2_42_0,0.10996081,0.087444395,0.06688202,0.23065618,0.09466193,296.3998,0.03454572,1,0.5072026325164148,-6.5587,0.10416666666666669,541964.3958333333,-0.10773438145855413,588.4791666666667,2.2821740957339185,2.297890157891333E-4,-12405.520833333334,251904.70789930783,0.41803467,0.4652682,0.5504307,0.11500193064125344,0.42567335152264707,
1_1_1_1_1_1_1_2_42_1,0.108330294,0.08604641,0.06708048,0.22924963,0.09626858,296.1825,0.033825316,1,0.49486753590240296,-5.636402,0.10416666666666669,432889.95833333326,-0.07723311253133833,496.66666666666663,2.2821740957339185,7.995066747449304E-5,-11506.666666666668,203492.50347222108,0.4085211,0.47998613,0.54725844,0.1200431762452877,0.42567335152264707,
1_1_1_1_1_1_1_2_42_2,0.10905808,0.08665569,0.067238905,0.23201115,0.097378455,296.3998,0.033465628,1,0.5038851458068556,-6.4598184,0.10416666666666669,543256.2083333333,0.1529483247737147,590.375,2.2821740957339185,2.353659963719669E-4,-11954.208333333334,309086.07899305783,0.4087339,0.48846555,0.5506173,0.1233826313610679,0.42567335152264707,
1_1_1_1_1_1_1_2_42_3,0.10448843,0.085352436,0.06692206,0.23597199,0.09819161,296.3998,0.03608016,1,0.49496892311589186,-6.280234,0.10416666666666669,310455.625,-0.11010364846845969,391.04166666666663,2.2821740957339185,0.005259624557389216,-12205.916666666668,149622.45138888992,0.41231415,0.4625801,0.5581157,0.12761469389568708,0.42567335152264707,
1_1_1_1_1_1_1_2_42_4,0.10905808,0.0875033,0.06692206,0.23997362,0.09954952,295.96518,0.034752417,1,0.5253089614349284,-5.7190137,0.10416666666666669,237635.22916666666,-0.08124043239627213,383.06249999999994,2.2821740957339185,0.0019463977893515961,-11229.270833333334,108782.78602430597,0.41359216,0.4824733,0.56387746,0.13255920289200543,0.42567335152264707,
1_1_1_1_1_1_1_2_42_5,0.106146574,0.08923561,0.067238905,0.23997362,0.10087487,295.96518,0.03608016,1,0.5096575498937249,-5.0893345,0.10416666666666669,479666.1875,-0.3311656418697387,564.4375,2.2821740957339185,9.85053696277911E-4,-11035.3125,179213.69053819217,0.40809554,0.4731094,0.56226456,0.13573628411824368,0.42567335152264707,
1_1_1_1_1_1_1_2_42_6,0.107609555,0.08931375,0.06692206,0.22471291,0.09857837,295.96518,0.038010657,1,0.48155496243070145,-5.006061,0.10416666666666669,694253.375,-0.2180754877770538,728.5416666666666,2.2821740957339185,1.0765193686739383E-5,-11387.333333333332,282996.954861111,0.39015755,0.4434303,0.541056,0.12888981799701166,0.42567335152264707,
1_1_1_1_1_1_1_2_42_7,0.10750045,0.08923561,0.067238905,0.22805187,0.10000549,295.96518,0.035700653,1,0.4871750603361272,-5.9279013,0.10416666666666669,460065.1249999999,-0.31028878906509755,525.2916666666666,2.2821740957339185,0.0025871847669853188,-11892.958333333332,174749.9279513862,0.39031705,0.47385356,0.5445919,0.13268136929791652,0.42567335152264707,
1_1_1_1_1_1_1_2_42_8,0.10707232,0.087250054,0.068436876,0.2280409,0.097225785,296.3998,0.037614472,1,0.47750197133463046,-5.896669,0.10416666666666669,64877.916666666664,-0.24699109064407848,205.33333333333331,2.2821740957339185,0.0028149364832362896,-12084.791666666666,26970.631076389924,0.40217805,0.4420884,0.53833383,0.11716498017810204,0.42567335152264707,
1_1_1_1_1_1_1_2_42_9,0.11076543,0.08593536,0.067238905,0.23326932,0.10042701,296.3998,0.04035738,1,0.5150069294587405,-5.7271814,0.10416666666666669,153359.79166666663,-0.15174833847601188,302.29166666666663,2.2821740957339185,0.0015453021767551688,-11248.5,66354.87152777798,0.3980934,0.42667818,0.55249876,0.13388788323321224,0.42567335152264707,
1_1_1_1_1_1_1_2_42_10,0.108691216,0.0875033,0.069724575,0.22787362,0.104762465,296.3998,0.041559096,1,0.4757581708972786,-5.081226,0.10416666666666669,235535.22916666663,-0.15833616041218246,391.9375,2.2821740957339185,0.0019878938496059595,-11091.1875,99626.39887152705,0.37010765,0.43194842,0.531418,0.1377609945969794,0.42567335152264707,
1_1_1_1_1_1_1_2_42_11,0.10780471,0.085352436,0.068730816,0.22980198,0.10001561,296.3998,0.037798896,1,0.4830290388569368,-5.865329,0.10416666666666669,222423.99999999997,-0.10244694416852144,381.91666666666663,2.2821740957339185,0.0010464437323934059,-11020.041666666666,101846.16232638434,0.39350954,0.45145258,0.5395426,0.12585100646544425,0.42567335152264707,
1_1_1_1_1_1_1_2_42_12,0.106849484,0.09253585,0.069724575,0.22407027,0.10251229,296.3998,0.039795335,1,0.458790554354638,-5.6402774,0.10416666666666669,357012.7708333333,-0.18707706361359222,474.1875,2.2821740957339185,8.541885503311804E-5,-11355.729166666664,150075.84678819124,0.37221208,0.44071394,0.52535194,0.13008557918646946,0.42567335152264707,
1_1_1_1_1_1_1_2_42_13,0.11076543,0.09011656,0.068730816,0.23597199,0.100067206,296.3998,0.034976542,1,0.5113682164630771,-6.3759236,0.10416666666666669,305821.6875,-0.1239820578692267,432.81249999999994,2.2821740957339185,7.587555487780864E-4,-11874.520833333332,141417.31032985635,0.40443134,0.48199686,0.5488665,0.12619887940385924,0.42567335152264707,
1_1_1_1_1_1_1_2_42_14,0.10905808,0.0875033,0.068730816,0.22787362,0.09628187,296.3998,0.037996687,1,0.4838209119133413,-6.235487,0.10416666666666669,80487.5625,-0.2649923180882095,232.56249999999997,2.2821740957339185,7.326510248256921E-4,-12230.4375,30681.214843753725,0.40595254,0.43406174,0.536549,0.11238230264146454,0.42567335152264707,
1_1_1_1_1_1_1_2_42_15,0.10717496,0.08735134,0.06748381,0.22755048,0.09462744,296.3998,0.033825316,1,0.4829191375198674,-6.0192413,0.10416666666666669,118119.33333333331,0.07322488504189763,260.66666666666663,2.2821740957339185,6.920085423607971E-4,-12060.499999999998,62746.27777778171,0.4125765,0.4733423,0.5425358,0.11216198838932326,0.42567335152264707,
1_1_1_1_1_1_1_2_42_16,0.11402249,0.09438575,0.08518998,0.18561594,0.1263872,296.3998,0.06719512,1,0.29832311391858596,-5.503204,0.10416666666666669,771239.8541666667,-0.04267096335113589,700.0208333333334,2.2821740957339185,6.398557094811236E-5,-11682.312499999998,384737.8207465261,0.18983382,0.30577213,0.37084106,0.1410013606271065,0.42567335152264707,
1_1_1_1_1_1_1_2_42_17,0.114273526,0.09706699,0.08781075,0.17452504,0.12375003,296.3998,0.07161336,1,0.25675227831290054,-5.754629,0.10416666666666669,449175.6458333334,-0.1432917502196527,453.27083333333337,2.2821740957339185,2.764759519720916E-4,-11578.895833333334,205171.4891493041,0.1702288,0.26687023,0.33054695,0.12275725422113654,0.42567335152264707,
1_1_1_1_1_1_1_2_42_18,0.112428255,0.09319037,0.08019112,0.20206335,0.10527926,295.96518,0.04764179,1,0.3627157690096581,-5.6145782,0.10416666666666669,104978.16666666666,-0.4222227868796045,243.33333333333331,2.2821740957339185,3.9849600372661865E-4,-11599.25,38395.03559027426,0.3149062,0.37690997,0.4317814,0.09457839666976192,0.42567335152264707,
1_1_1_1_1_1_1_2_42_19,0.11076543,0.08665569,0.068730816,0.22787362,0.09857837,295.96518,0.037996687,1,0.4914740727066048,-5.795854,0.10416666666666669,153486.45833333337,0.007372947617252233,315.7083333333333,2.2821740957339185,8.368290691556406E-4,-11854.208333333334,79534.3975694459,0.39606208,0.44357795,0.536549,0.12070388065765725,0.42567335152264707,
1_1_1_1_1_1_1_2_42_20,0.11161128,0.088107474,0.067984864,0.22605029,0.09727186,296.1825,0.035164937,1,0.4958915892066418,-6.2437882,0.10416666666666669,397576.2291666667,-0.11154860935788935,452.35416666666663,2.2821740957339185,6.76709841811298E-4,-11893.229166666668,194864.78428819962,0.39829758,0.4689552,0.5375732,0.11950972232375542,0.42567335152264707,
1_1_1_1_1_1_1_2_42_21,0.11051402,0.08593536,0.06692206,0.22858673,0.097368605,295.96518,0.03608016,1,0.5044051832097528,-6.169626,0.10416666666666669,686123.5,-0.21151876985369952,582.0833333333333,2.2821740957339185,6.767438100627037E-4,-11897.458333333334,285616.0998263899,0.40256473,0.45926574,0.5470723,0.12464284517330103,0.42567335152264707,
1_1_1_1_1_1_1_2_42_22,0.12192065,0.10482023,0.10323796,0.15281333,0.12613638,296.83292,0.062363904,1,0.14447797532366327,-5.8833895,0.10416666666666669,2387296.2083333335,0.05769048976162587,930.1666666666667,2.2821740957339185,3.075389164462228E-4,-12545.041666666668,1227098.4913194384,0.09563356,0.338315,0.19361502,0.07430525928608496,0.42567335152264707,
1_1_1_1_1_1_1_2_42_23,0.11240064,0.09763608,0.085227445,0.19143103,0.10936859,295.96518,0.052471414,1,0.308806447082346,-5.772164,0.10416666666666669,34013.291666666664,-0.21390843421716488,156.625,2.2821740957339185,4.4594412464688254E-4,-11653.708333333332,13990.477430554107,0.2728143,0.35156435,0.38387975,0.0879913479667579,0.42567335152264707,
1_1_1_1_1_1_1_2_42_24,0.10808261,0.087079495,0.06567311,0.22219314,0.09553417,296.1825,0.03673365,1,0.48571760877698333,-6.0137634,0.10416666666666669,91037.64583333331,-0.22707585496162014,247.43749999999997,2.2821740957339185,2.6990347427168426E-4,-11704.145833333334,37051.98741319589,0.39864048,0.4445565,0.54372483,0.12365163767034013,0.42567335152264707,
1_1_1_1_1_1_1_2_42_25,0.11288357,0.08923561,0.069338255,0.22031601,0.09628187,295.96518,0.037996687,1,0.477947838873539,-5.5190473,0.10416666666666669,520719.5833333334,-0.12785420957378124,553.0416666666666,2.2821740957339185,6.67137298048207E-5,-11392.541666666668,229142.11024305318,0.39177185,0.43406174,0.52123433,0.10965319006709777,0.42567335152264707,
1_1_1_1_1_1_1_2_42_26,0.11628704,0.09801732,0.08560057,0.19644669,0.11316938,296.1825,0.054388,1,0.33072702969282375,-5.7940726,0.10416666666666669,130259.8125,-0.3114956615735649,279.5625,2.2821740957339185,3.758496099084782E-4,-11898.895833333334,50058.97873263806,0.2689696,0.35081342,0.3930055,0.09899250070643426,0.42567335152264707,
1_1_1_1_1_1_1_2_44_0,0.11371724,0.08709818,0.06866728,0.20762774,0.10037066,295.96518,0.04111268,1,0.45308147255488085,-5.635193,0.10416666666666669,179405.95833333334,-0.0936956988186795,357.04166666666663,2.2821740957339185,6.771590137239904E-5,-10792.25,84091.77517360728,0.3482391,0.4188336,0.5029423,0.1272014487196784,0.49635874019280446,
1_1_1_1_1_1_1_2_44_1,0.109057985,0.085983224,0.067238905,0.21167691,0.09762877,296.3998,0.03716447,1,0.45296805827352193,-5.0115294,0.10416666666666669,825379.8333333334,-0.19213009223769215,741.4166666666666,2.2821740957339185,3.703797975782764E-5,-11172.75,351601.18142360635,0.36872306,0.44857073,0.5178552,0.12407758943983298,0.49635874019280446,
1_1_1_1_1_1_1_2_44_2,0.109057985,0.08871165,0.0714273,0.20248654,0.097763546,295.96518,0.03963307,1,0.40295398038143015,-5.455894,0.10416666666666669,536657.5208333333,0.0397876811680494,600.7291666666666,2.2821740957339185,1.5683531559438907E-5,-11328.895833333334,279922.5151909655,0.3487859,0.4230852,0.47846887,0.1056795839457367,0.49635874019280446,
1_1_1_1_1_1_1_2_44_3,0.10911444,0.087904915,0.06708048,0.2120747,0.095333904,295.96518,0.035124615,1,0.45526984553516225,-4.8351736,0.10416666666666669,1046484.875,-0.2127381590424685,870.4166666666667,2.2821740957339185,1.034771963320086E-5,-11375.083333333332,430581.12065971736,0.37975773,0.46152055,0.51940364,0.11654303105333473,0.49635874019280446,
1_1_1_1_1_1_1_2_44_4,0.107744746,0.0882331,0.06616913,0.22253527,0.0947413,295.96518,0.037218284,1,0.4817405789075691,-6.3138704,0.10416666666666669,888401.7083333333,-0.303967539508322,753.75,2.2821740957339185,0.03127580282311422,-11771.666666666664,346885.04513888434,0.40278414,0.4359139,0.5416133,0.1184225782166667,0.49635874019280446,
1_1_1_1_1_1_1_2_44_5,0.11051144,0.0882331,0.06684198,0.2194,0.09558263,295.96518,0.037878472,1,0.4817929344164515,-5.7191806,0.10416666666666669,276502.8958333333,-0.31725889140574615,432.8125,2.2821740957339185,0.03132654623943145,-12099.0625,103314.35026041791,0.39309272,0.43236685,0.5329687,0.118397368135091,0.49635874019280446,
1_1_1_1_1_1_1_2_44_6,0.107744746,0.08971529,0.06692206,0.21572609,0.09708297,295.96518,0.040692788,1,0.45974116826028916,-6.247816,0.10416666666666669,199593.875,-0.04048175299598445,398.25,2.2821740957339185,1.684602219522253E-5,-12046.75,96723.94704861008,0.37928286,0.4092896,0.52646387,0.12334362071009156,0.49635874019280446,
1_1_1_1_1_1_1_2_44_7,0.108401366,0.08631946,0.067953095,0.22142564,0.096499816,295.96518,0.03658026,1,0.4701205604128,-6.336985,0.10416666666666669,887078.5625,-0.2615793649113633,738.2708333333333,2.2821740957339185,1.706232599686557E-5,-11974.729166666666,352936.36935764365,0.3929406,0.45025188,0.5303518,0.11676660893076574,0.49635874019280446,
1_1_1_1_1_1_1_2_44_8,0.10780471,0.08665569,0.06692206,0.22382446,0.093099914,295.96518,0.032864965,1,0.4802224014532628,-6.4530582,0.10416666666666669,1309040.9166666663,-0.21781272597666576,972.2083333333333,2.2821740957339185,1.4133537904493678E-5,-11436.708333333332,538046.1050347239,0.41247866,0.47818843,0.53965354,0.10908874716264766,0.49635874019280446,
1_1_1_1_1_1_1_2_44_9,0.1071452,0.08871165,0.06692206,0.22031601,0.095236085,295.96518,0.03608016,1,0.4686592909906742,-5.7200036,0.10416666666666669,1171641.1875,-0.20912154160083785,880.2708333333333,2.2821740957339185,0.03126716966740914,-11470.8125,484273.71137152705,0.3963844,0.45048445,0.5340307,0.11685556900935981,0.49635874019280446,
1_1_1_1_1_1_1_2_44_10,0.11051144,0.08971529,0.069724575,0.21884333,0.09628187,295.96518,0.038359314,1,0.4611796549741187,-6.2347255,0.10416666666666669,748932.6041666667,-0.0628558058812127,675.2291666666666,2.2821740957339185,0.03130921763341141,-12176.0625,353445.46137152985,0.3889294,0.43019938,0.51675445,0.1079059051738491,0.49635874019280446,
1_1_1_1_1_1_1_2_44_11,0.11051144,0.08971529,0.069724575,0.21884333,0.09628187,295.96518,0.038359314,1,0.4611796549741187,-5.937269,0.10416666666666669,1626300.3749999998,0.05740428166706743,993.0416666666665,2.2821740957339185,4.985691129127823E-5,-11880.791666666666,827216.0190972239,0.3889294,0.43019938,0.51675445,0.1079059051738491,0.49635874019280446,
1_1_1_1_1_1_1_2_44_12,0.110050105,0.08873436,0.067794666,0.21661657,0.097566076,295.96518,0.03969547,1,0.46622890879264384,-6.5817103,0.10416666666666669,877732.3958333333,-0.2887698589854819,690.6041666666667,2.2821740957339185,1.9292240623771543E-5,-12341.3125,345205.06032986194,0.3789213,0.42160827,0.5232631,0.12118467744888944,0.49635874019280446,
1_1_1_1_1_1_1_2_44_13,0.10990997,0.08897363,0.071211934,0.2215135,0.09690723,295.96518,0.038456015,1,0.4557573956216765,-4.718196,0.10416666666666669,1791522.75,-0.22282517477969405,1128.0,2.2821740957339185,1.3008447324745308E-5,-11622.874999999998,714971.9210069384,0.39132586,0.43181008,0.51345575,0.10357616368540486,0.49635874019280446,
1_1_1_1_1_1_1_2_44_14,0.11086708,0.08923561,0.067238905,0.22253527,0.095236085,295.96518,0.038604215,1,0.48868185255512625,-4.593125,0.10416666666666669,1813385.625,-0.21343236344994088,1164.2916666666665,2.2821740957339185,6.756640519065003E-6,-11547.249999999998,727780.733506944,0.40059993,0.42313018,0.53592205,0.11527381836692772,0.49635874019280446,
1_1_1_1_1_1_1_2_44_15,0.10918195,0.08856034,0.06995116,0.21052164,0.09727186,295.96518,0.036706746,1,0.4331301267341315,-6.597891,0.10416666666666669,1196466.1666666665,0.005450487878363503,898.6666666666667,2.2821740957339185,1.016730360070479E-5,-12584.666666666668,602780.1831597239,0.36794078,0.45205063,0.50119114,0.11058680717843536,0.49635874019280446,
1_1_1_1_1_1_1_2_44_16,0.10918195,0.08856034,0.06995116,0.21052164,0.09727186,295.96518,0.036706746,1,0.4331301267341315,-7.4086237,0.10416666666666669,966413.1458333334,-0.035476518842172365,798.1875,2.2821740957339185,6.649239289840169E-5,-12868.729166666666,444091.75303819776,0.36794078,0.45205063,0.50119114,0.11058680717843536,0.49635874019280446,
1_1_1_1_1_1_1_2_44_17,0.11011414,0.0878682,0.06708048,0.21864116,0.101861626,295.96518,0.041280836,1,0.47644530100475024,-6.0766177,0.10416666666666669,1297469.9583333333,-0.1306851423617223,906.9999999999999,2.2821740957339185,0.008345619372778309,-12260.875,596460.082465278,0.36436355,0.42322025,0.53044873,0.1395890001066737,0.49635874019280446,
1_1_1_1_1_1_1_2_44_18,0.10976958,0.0878682,0.06865738,0.2118611,0.098459065,295.96518,0.03950093,1,0.4472133724883335,-6.8063054,0.10416666666666669,1264070.25,0.0189430537526028,888.9583333333333,2.2821740957339185,1.3703066155286328E-5,-12296.583333333332,635595.8185763843,0.3654356,0.42735675,0.51049656,0.12052141658455671,0.49635874019280446,
1_1_1_1_1_1_1_2_44_19,0.11086708,0.08923561,0.07017774,0.20416227,0.097175114,295.96518,0.040991206,1,0.4220114903265821,-6.425331,0.10416666666666669,795774.125,-0.21282127760134406,647.5833333333334,2.2821740957339185,2.527759825168648E-5,-12938.166666666668,349096.3967013918,0.3550411,0.4066397,0.48838857,0.10900868184569043,0.49635874019280446,
1_1_1_1_1_1_1_2_44_20,0.11086708,0.08923561,0.07017774,0.20416227,0.097175114,295.96518,0.040991206,1,0.4220114903265821,-6.709788,0.10416666666666669,474381.18750000006,-0.17252410779267044,514.2708333333333,2.2821740957339185,8.30388367666852E-5,-13129.687499999998,187781.4353298638,0.3550411,0.4066397,0.48838857,0.10900868184569043,0.49635874019280446,
1_1_1_1_1_1_1_2_44_21,0.10694566,0.087945655,0.067794666,0.2349579,0.10380346,295.74713,0.04196278,1,0.4977268469956037,-6.9385624,0.10416666666666669,356603.4166666666,-0.1509236304366547,540.2916666666666,2.2821740957339185,1.0618411508031991E-5,-12869.916666666668,154370.83680555597,0.38715878,0.42424557,0.55214477,0.1430575492719398,0.49635874019280446,
1_1_1_1_1_1_1_2_44_22,0.104194224,0.085983224,0.06692206,0.21884333,0.09543173,295.96518,0.03333773,1,0.4527292335115168,-6.181128,0.10416666666666669,217431.75,-0.17531868498355968,389.4583333333333,2.2821740957339185,3.0968503617423506E-5,-12891.666666666668,93883.16319444776,0.39268658,0.4822106,0.5316293,0.11772428336919763,0.49635874019280446,
1_1_1_1_1_1_1_2_47_0,0.11060384,0.09114618,0.06684198,0.22805187,0.094731726,295.52905,0.03716862,1,0.5040486963796723,-5.309551,0.10416666666666669,259427.72916666666,0.010651452683511392,389.35416666666663,2.2821740957339185,2.9736703040402477E-4,-11263.645833333332,131770.76345485635,0.4130326,0.43641362,0.5466709,0.1153036610667053,0.2033758983036258,
1_1_1_1_1_1_1_2_47_1,0.11112099,0.08855772,0.069724575,0.21924976,0.10266241,295.52905,0.03963307,1,0.4648317675341841,-5.7937036,0.10416666666666669,390139.125,-0.42344213714742307,545.625,2.2821740957339185,0.002423419660133061,-11256.125,134928.49479166605,0.3621713,0.44294688,0.5174341,0.13061895066178042,0.2033758983036258,
1_1_1_1_1_1_1_2_47_2,0.11106229,0.09114618,0.07121535,0.1915751,0.10000549,295.52905,0.044167288,1,0.3828723336824049,-6.197344,0.10416666666666669,381765.5833333333,-0.17565687086541223,527.125,2.2821740957339185,0.002425277241802404,-11671.291666666668,162854.71961804945,0.3140456,0.3873006,0.45800656,0.11442103602003423,0.2033758983036258,
1_1_1_1_1_1_1_2_47_3,0.11197293,0.09151085,0.07177889,0.19960776,0.102182105,295.52905,0.04760406,1,0.40427396487447875,-5.7882977,0.10416666666666669,255459.93749999997,-0.060985193151567904,394.5208333333333,2.2821740957339185,0.002514243308012044,-11888.354166666666,119622.10373263806,0.32282612,0.36437306,0.4710212,0.1194326012179314,0.2033758983036258,
1_1_1_1_1_1_1_2_48_0,0.10866038,0.0882214,0.06548561,0.24856618,0.08185173,295.96518,0.031251192,1,0.5537646226329692,-4.9481273,0.10416666666666669,251160.1041666667,-0.12004916203676003,433.22916666666663,2.2821740957339185,8.59774114511668E-5,-8995.395833333332,113856.90060764086,0.50455636,0.44738486,0.582963,0.07175219907108943,0.6137795159749753,
1_1_1_1_1_1_1_2_48_1,0.10863361,0.08781801,0.06476796,0.26466003,0.082345344,295.74713,0.032307856,1,0.5959699698447734,-4.5431743,0.10416666666666669,613599.3125,-0.10327958940623252,658.0208333333333,2.2821740957339185,4.089506292429965E-5,-9656.0625,291186.75130208395,0.52539444,0.4364247,0.60678536,0.0770949285894386,0.6137795159749753,
1_1_1_1_1_1_1_2_48_2,0.11017556,0.089148894,0.06684198,0.24407034,0.086605996,295.96518,0.033286378,1,0.5411185661554911,-4.7348256,0.10416666666666669,2000760.4583333335,-0.0578144023412141,1052.5416666666665,2.2821740957339185,7.636283969842952E-5,-10370.916666666666,984226.7222222202,0.47618872,0.44472903,0.5700268,0.08448076361866964,0.6137795159749753,
1_1_1_1_1_1_1_2_48_3,0.11017556,0.089148894,0.0648021,0.25576267,0.08681456,295.52905,0.0319308,1,0.5834358576015936,-4.4991903,0.10416666666666669,1539520.4375,-0.08502382332167702,996.0208333333333,2.2821740957339185,3.3192188510836874E-5,-10674.6875,720739.9752604142,0.49316794,0.4621971,0.5957004,0.09483579118321758,0.6137795159749753,
1_1_1_1_1_1_2_1_0,0.098211646,0.0773346,0.05828346,0.31729484,0.12664044,294.21133,0.04489369,2,0.6959616317238682,-6.320971,0.10416666666666669,570290.1875,0.1263186692230339,541.3125,2.2821740957339185,0.001172485858464859,-11988.6875,318223.53949652426,0.4294644,0.4765626,0.6896335,0.25851913265420595,0.07351118181484928,
1_1_1_1_1_1_2_1_1,0.09979766,0.07895764,0.05886411,0.33567038,0.13056114,294.21133,0.044936407,2,0.7358952008064261,-4.814126,0.10416666666666669,814294.0208333333,-0.17214758918230144,762.3958333333333,2.2821740957339185,1.4072495818463127E-5,-11395.4375,334340.8780381903,0.43993002,0.48789704,0.7016022,0.26692844919164527,0.07351118181484928,
1_1_1_1_1_1_2_1_2,0.10089995,0.07941355,0.05840937,0.33980215,0.12898782,293.76813,0.0481916,2,0.7535890171984526,-6.4635525,0.10416666666666669,379719.3125,-0.17792818434939206,357.9375,2.2821740957339185,0.002443514269170547,-12393.854166666664,164056.74262152798,0.4496989,0.45601356,0.7066415,0.26421848212035065,0.07351118181484928,
1_1_1_1_1_1_2_1_3,0.10147394,0.082013816,0.05905099,0.355012,0.13642782,293.9901,0.050437853,2,0.7802711331198732,-6.1873827,0.10416666666666669,527431.9375,-0.08636729820104691,545.1041666666667,2.2821740957339185,1.9085080052355872E-5,-11825.3125,241166.6749131903,0.4447832,0.46016994,0.71477294,0.2814521771232191,0.07351118181484928,
1_1_1_1_1_1_2_1_4,0.10145918,0.07839614,0.056574233,0.31747922,0.12747583,293.76892,0.047928326,2,0.7279871535925828,-6.3058023,0.10416666666666669,43521.77083333333,-0.11718117001832029,169.02083333333334,2.2821740957339185,0.0013799325374553287,-12451.812499999998,19551.919704865664,0.42701706,0.4535098,0.6975072,0.2685887725900933,0.07351118181484928,
1_1_1_1_1_1_2_1_5,0.10108934,0.079882935,0.061087817,0.33454418,0.13202296,293.76892,0.04725048,2,0.7250399633655289,-5.952432,0.10416666666666669,145178.79166666666,-0.01494371228778469,321.16666666666663,2.2821740957339185,3.684097855807954E-5,-12140.416666666664,72446.45138888806,0.43406662,0.47286692,0.6911887,0.2604912722604352,0.07351118181484928,
1_1_1_1_1_1_2_5_0,0.09549388,0.0772658,0.057302788,0.33876765,0.13774003,294.65213,0.048033595,2,0.7281421025601086,-5.761456,0.10416666666666669,86134.29166666667,0.03649764144917021,229.45833333333331,2.2821740957339185,0.0010161411800862898,-11701.041666666668,43673.54079861194,0.42187697,0.48288035,0.7106435,0.29334427680734015,0.36221211259644015,
1_1_1_1_1_1_2_5_1,0.095881686,0.074917264,0.05540435,0.3368244,0.13739929,294.65213,0.047559958,2,0.7404716017897712,-5.8501177,0.10416666666666669,182550.5208333333,0.09235427267851598,338.4375,2.2821740957339185,7.959154600618915E-4,-11619.562500000002,100010.96657986287,0.42052963,0.485725,0.7174896,0.3013780592117919,0.36221211259644015,
1_1_1_1_1_1_2_5_2,0.09746276,0.07652411,0.056025416,0.34659117,0.13347173,294.65213,0.045867115,2,0.763222335918516,-6.023793,0.10416666666666669,259574.9583333333,-0.3286226860736782,422.375,2.2821740957339185,0.0011694717565893257,-11693.541666666666,96178.9913194431,0.44394067,0.48848656,0.72169346,0.28813694863284833,0.36221211259644015,
1_1_1_1_1_1_2_5_3,0.096719444,0.07571919,0.056025416,0.3350306,0.13611084,294.65213,0.04923585,2,0.7374945305478553,-6.442927,0.10416666666666669,358813.1458333334,-0.3741574153173307,520.2708333333333,2.2821740957339185,0.0011388110208838031,-11784.895833333332,127904.69574652612,0.42220813,0.46871617,0.71346605,0.2948022706973723,0.36221211259644015,
1_1_1_1_1_1_2_8_0,0.10035522,0.080091886,0.062085763,0.33310387,0.13381144,294.65213,0.05261013,2,0.7109945128336232,-5.1786847,0.10416666666666669,446730.625,-0.09409465295163927,538.5833333333333,2.2821740957339185,4.551687211636358E-5,-10680.75,200766.66319444496,0.42682776,0.43557897,0.68579257,0.26026437273394937,0.25355790508331066,
1_1_1_1_1_1_2_8_1,0.10011486,0.07972382,0.058702707,0.34545645,0.13381144,294.65213,0.051441856,2,0.7571565732047104,-5.3399158,0.10416666666666669,106234.95833333333,-0.19755225140965962,250.0,2.2821740957339185,1.1916101409401916E-4,-10670.833333333334,48149.89930555131,0.44160062,0.44463223,0.709507,0.275842189721799,0.25355790508331066,
1_1_1_1_1_1_2_8_2,0.10225923,0.08086735,0.06150662,0.33146873,0.13242094,294.65213,0.054186717,2,0.722933964215906,-4.718247,0.10416666666666669,616107.6250000001,-0.12862486522977762,678.5833333333334,2.2821740957339185,2.619450776007782E-5,-10678.833333333332,256734.134548611,0.42908433,0.41924444,0.6869696,0.2588544083690802,0.25355790508331066,
1_1_1_1_1_1_2_8_3,0.10007465,0.079804055,0.059127443,0.3369922,0.13208528,294.65213,0.052342586,2,0.738062179647561,-5.6225576,0.10416666666666669,443143.9791666666,0.011205556343257261,525.3958333333334,2.2821740957339185,7.008171971555947E-5,-11066.8125,219686.76692708023,0.4368296,0.43237877,0.70146674,0.2690274603155426,0.25355790508331066,
