system:index,ClassID,HH,HH_asm,HH_contrast,HH_corr,HH_diss,HH_ent,HH_idm,HH_savg,HH_var,random,.geo
1_1_1_1_1_1_1_1_16_3,0,-6.1489463,0.10416666666666669,262125.3958333333,0.20906212768225735,432.5208333333333,2.2821740957339185,6.66040873227654E-4,-12571.437499999998,170130.28949653357,0.24236431564851024,
1_1_1_1_1_1_1_1_16_4,0,-6.401544,0.10416666666666669,382843.16666666657,0.1670342129989567,511.1666666666667,2.2821740957339185,6.363973043880356E-4,-12542.083333333332,243959.67621527798,0.24236431564851024,
1_1_1_1_1_1_1_1_16_5,0,-6.6733084,0.10416666666666669,524313.875,0.16232147881866543,594.9166666666666,2.2821740957339185,6.993853891623274E-4,-12663.083333333334,334708.1779513862,0.24236431564851024,
1_1_1_1_1_1_1_1_16_6,0,-6.762742,0.10416666666666669,83997.49999999999,9.695587916292991E-4,197.70833333333334,2.2821740957339185,0.005043360772169778,-13280.125,43539.013020841405,0.24236431564851024,
1_1_1_1_1_1_1_1_16_7,0,-6.6831,0.10416666666666669,81666.6875,0.14303075365104317,219.81250000000003,2.2821740957339185,0.0010088473897967747,-13379.354166666664,46459.784288197756,0.24236431564851024,
1_1_1_1_1_1_1_1_16_8,0,-6.9413276,0.10416666666666669,93921.20833333333,0.061277554413148305,250.08333333333331,2.2821740957339185,8.607296810326888E-4,-13628.583333333332,50521.92795139365,0.24236431564851024,
1_1_1_1_1_1_1_1_17_0,0,-8.462999,0.10416666666666669,1334145.1666666665,-0.22110911938547334,976.875,2.2821740957339185,1.1635041887460036E-5,-17228.875,602878.9809027761,0.32056965943329907,
1_1_1_1_1_1_1_1_17_1,0,-9.362777,0.10416666666666669,1118023.4583333333,-0.025742733393106787,877.375,2.2821740957339185,1.2048844978006361E-5,-17052.458333333332,561723.4210069403,0.32056965943329907,
1_1_1_1_1_1_1_1_17_2,0,-8.7547,0.10416666666666669,1267343.1041666667,0.03133040501848647,893.8958333333333,2.2821740957339185,2.49982192250207E-4,-16539.520833333332,677230.7078993022,0.32056965943329907,
1_1_1_1_1_1_1_1_17_3,0,-8.351506,0.10416666666666669,8895364.354166666,-0.09542484042915075,2267.5208333333335,2.2821740957339185,5.319319863391286E-6,-15650.854166666668,4233402.758246522,0.32056965943329907,
1_1_1_1_1_1_1_1_17_4,0,-9.153221,0.10416666666666669,5729012.770833333,-0.007489715500754335,1769.6875000000002,2.2821740957339185,1.1428511472285694E-5,-15825.104166666666,2938980.707899306,0.32056965943329907,
1_1_1_1_1_1_1_1_17_5,0,-9.06238,0.10416666666666669,4832528.645833334,0.03372443721910298,1710.2291666666665,2.2821740957339185,8.653788407366593E-5,-15400.895833333332,2552414.853732642,0.32056965943329907,
1_1_1_1_1_1_1_1_18_0,0,-6.8282204,0.10416666666666669,365394.8333333333,0.23351093706812062,540.625,2.2821740957339185,1.8756569721000358E-5,-13289.791666666668,254660.47482638434,0.35874996270788406,
1_1_1_1_1_1_1_1_18_1,0,-5.84872,0.10416666666666669,410085.6458333333,-0.46151726608283594,579.8541666666666,2.2821740957339185,1.9359934328236065E-5,-12649.520833333332,138226.59852430597,0.35874996270788406,
1_1_1_1_1_1_1_1_18_2,0,-6.537689,0.10416666666666669,261247.9583333333,0.0793484995691203,432.6666666666667,2.2821740957339185,1.6471995071855888E-4,-12955.75,149048.67968750373,0.35874996270788406,
1_1_1_1_1_1_1_1_18_3,0,-6.739679,0.10416666666666669,261433.47916666663,0.12122403516335432,422.9375,2.2821740957339185,6.533005289430923E-5,-13368.145833333332,161302.54644097574,0.35874996270788406,
1_1_1_1_1_1_1_1_18_4,0,-6.0645323,0.10416666666666669,300596.3958333333,-0.2640585432490209,443.4375,2.2821740957339185,1.5757520017231E-4,-12898.187499999998,114819.81553820148,0.35874996270788406,
1_1_1_1_1_1_1_1_18_5,0,-6.7011385,0.10416666666666669,194697.1041666667,-0.05059748450463366,358.14583333333337,2.2821740957339185,2.1366888246486542E-4,-13022.895833333332,94712.23394097388,0.35874996270788406,
1_1_1_1_1_1_1_1_24_0,0,-6.2674704,0.10416666666666669,789837.2916666667,-0.19430780007355097,630.0833333333333,2.2821740957339185,4.190067600050119E-5,-12761.583333333332,353913.496527778,0.5293409150404235,
1_1_1_1_1_1_1_1_24_1,0,-6.465368,0.10416666666666669,1059294.375,-0.05043820331496515,772.0833333333333,2.2821740957339185,8.196063110799056E-5,-12394.083333333332,505881.441840278,0.5293409150404235,
1_1_1_1_1_1_1_1_24_2,0,-6.3095145,0.10416666666666669,1772316.4791666665,-0.13879647052863966,891.4791666666666,2.2821740957339185,1.0892798313086277E-4,-12725.895833333334,789350.4006076455,0.5293409150404235,
1_1_1_1_1_1_1_1_24_3,0,-6.779912,0.10416666666666669,1319675.5,-0.1215450940662902,798.3333333333334,2.2821740957339185,0.00114688502208437,-12385.333333333332,613162.9861111082,0.5293409150404235,
1_1_1_1_1_1_1_1_24_4,0,-4.467949,0.10416666666666669,1770112.8125,-0.2018298308993283,1094.8541666666667,2.2821740957339185,0.0011312108309646867,-11533.5625,725559.7044270821,0.5293409150404235,
1_1_1_1_1_1_1_1_24_5,0,-5.884363,0.10416666666666669,2977911.416666666,0.035827897101897654,1309.25,2.2821740957339185,1.2375851656184961E-5,-12256.500000000002,1541155.322048612,0.5293409150404235,
1_1_1_1_1_1_1_1_24_6,0,-6.78596,0.10416666666666669,1186984.9166666665,-0.1497228095588516,798.3333333333333,2.2821740957339185,0.0011425132851182814,-12387.625,533951.2960069422,0.5293409150404235,
1_1_1_1_1_1_1_1_24_7,0,-4.989658,0.10416666666666669,1475130.6874999998,-0.16468486751510103,1017.0208333333333,2.2821740957339185,0.001130594546388151,-11523.645833333332,629660.2078993032,0.5293409150404235,
1_1_1_1_1_1_1_1_24_8,0,-5.6205297,0.10416666666666669,2027594.1875,-0.028267875047770112,1028.3958333333333,2.2821740957339185,1.0437089710913147E-5,-11835.354166666666,973704.9474826362,0.5293409150404235,
1_1_1_1_1_1_1_1_25_0,0,-8.081815,0.10416666666666669,2820334.8749999995,0.15845517845997936,1379.7083333333335,2.2821740957339185,6.008677083081826E-6,-15192.958333333332,1716918.8003472276,0.18108586132643212,
1_1_1_1_1_1_1_1_25_1,0,-8.776014,0.10416666666666669,2229458.1458333335,0.035015699059881084,1145.6458333333335,2.2821740957339185,1.3566590171870228E-5,-15744.395833333334,1208024.4457465243,0.18108586132643212,
1_1_1_1_1_1_1_1_25_2,0,-8.349918,0.10416666666666669,2882626.958333333,-0.1866499831517159,1371.125,2.2821740957339185,1.370836639562662E-5,-16239.208333333332,1183453.8836805522,0.18108586132643212,
1_1_1_1_1_1_1_1_25_3,0,-9.180519,0.10416666666666669,1031294.0833333334,-0.11434979609904036,717.0833333333334,2.2821740957339185,6.058783879648528E-5,-17330.291666666664,486699.4748263955,0.18108586132643212,
1_1_1_1_1_1_1_1_25_4,0,-8.25665,0.10416666666666669,677046.0208333333,-0.15673231116914166,625.4375,2.2821740957339185,2.5879627184449914E-5,-17464.729166666664,288842.7582465261,0.18108586132643212,
1_1_1_1_1_1_1_1_25_5,0,-8.523087,0.10416666666666669,2643161.020833333,-0.3131525124178317,1252.3958333333333,2.2821740957339185,1.4562454079096203E-5,-16948.729166666664,1013923.2964409664,0.18108586132643212,
1_1_1_1_1_1_1_1_25_6,0,-9.244264,0.10416666666666669,6338750.9375,-0.02081572518368527,1759.8124999999998,2.2821740957339185,5.892240735527028E-5,-15934.979166666666,3224989.0308159757,0.18108586132643212,
1_1_1_1_1_1_1_1_25_7,0,-8.708436,0.10416666666666669,9497855.354166668,-0.1102403042924526,2293.895833333333,2.2821740957339185,1.4577542233118147E-5,-15534.6875,4370609.355468744,0.18108586132643212,
1_1_1_1_1_1_1_1_25_8,0,-10.175479,0.10416666666666669,9709167.854166668,-0.12613999536429696,2522.8125,2.2821740957339185,4.669222167383418E-6,-14922.020833333332,4372120.192274302,0.18108586132643212,
1_1_1_1_1_1_1_1_29_0,0,-5.563956,0.10416666666666669,845159.3958333333,0.057690704957934796,773.3958333333334,2.2821740957339185,8.625970791874068E-6,-12190.229166666666,416296.04644097574,0.3421101044707522,
1_1_1_1_1_1_1_1_29_1,0,-5.1782317,0.10416666666666669,804154.3958333333,-0.3564586427145142,772.1041666666666,2.2821740957339185,8.96855017194123E-6,-11900.270833333332,294611.4578993041,0.3421101044707522,
1_1_1_1_1_1_1_1_29_2,0,-6.1899133,0.10416666666666669,1498772.5,0.16580830166138952,1084.6666666666667,2.2821740957339185,4.5964277512042155E-6,-13378.041666666666,954610.5373263862,0.3421101044707522,
1_1_1_1_1_1_1_1_29_3,0,-6.464435,0.10416666666666669,941599.8125,0.32365448074867437,804.0625,2.2821740957339185,1.4225306438298626E-5,-12889.395833333334,629995.8745659757,0.3421101044707522,
1_1_1_1_1_1_1_1_29_4,0,-5.6910424,0.10416666666666669,1112320.5,-0.24898953632146276,880.1666666666666,2.2821740957339185,7.934885008032435E-6,-11909.666666666668,452877.87152777985,0.3421101044707522,
1_1_1_1_1_1_1_1_29_5,0,-6.878591,0.10416666666666669,3063761.375,-0.055168311194241065,1475.125,2.2821740957339185,2.059189630490583E-6,-12522.416666666666,1474085.5868055653,0.3421101044707522,
1_1_1_1_1_1_1_1_29_6,0,-6.723464,0.10416666666666669,1248484.958333333,0.06597192253201828,901.1249999999999,2.2821740957339185,1.074185726170615E-5,-13345.666666666668,724537.6414930634,0.3421101044707522,
1_1_1_1_1_1_1_1_29_7,0,-6.280065,0.10416666666666669,1886626.7291666665,0.1623473678646535,1101.3958333333333,2.2821740957339185,5.496773409925726E-5,-11466.729166666666,1104387.3537326418,0.3421101044707522,
1_1_1_1_1_1_1_1_29_8,0,-4.4177113,0.10416666666666669,2887124.75,0.06566217884153115,1341.9999999999998,2.2821740957339185,1.0566636931325337E-4,-10469.708333333332,1654761.279513888,0.3421101044707522,
1_1_1_1_1_1_1_1_30_0,0,-4.837181,0.10416666666666669,1297694.3749999998,-0.11505644208200635,872.4166666666666,2.2821740957339185,2.066329394133775E-4,-11505.041666666666,548378.1857638881,0.6971579209675443,
1_1_1_1_1_1_1_1_30_1,0,-5.750254,0.10416666666666669,586145.0625,0.19238856839989069,653.7708333333333,2.2821740957339185,6.259875967826612E-5,-11235.9375,357738.93880207837,0.6971579209675443,
1_1_1_1_1_1_1_1_30_2,0,-5.585459,0.10416666666666669,743750.0833333333,0.050001550716563634,723.6666666666665,2.2821740957339185,8.393141473194642E-6,-11076.916666666668,392344.9409722192,0.6971579209675443,
1_1_1_1_1_1_1_1_30_3,0,-6.158948,0.10416666666666669,659316.125,-0.2563506268337032,670.9583333333334,2.2821740957339185,1.516808870396471E-4,-11814.0,265069.6171874963,0.6971579209675443,
1_1_1_1_1_1_1_1_30_4,0,-6.4019938,0.10416666666666669,630382.75,0.07768407537919671,673.75,2.2821740957339185,3.0199114724241303E-5,-12347.291666666668,341434.29600693844,0.6971579209675443,
1_1_1_1_1_1_1_1_30_5,0,-6.707401,0.10416666666666669,1052039.8541666665,0.044063817420403675,822.0208333333334,2.2821740957339185,3.298037528731226E-5,-12116.520833333332,541027.1280381922,0.6971579209675443,
1_1_1_1_1_1_1_1_30_6,0,-5.50913,0.10416666666666669,1107922.0,0.07531461464320242,806.5,2.2821740957339185,3.5377965533804547E-4,-12578.583333333332,565878.5685763881,0.6971579209675443,
1_1_1_1_1_1_1_1_30_7,0,-6.758246,0.10416666666666669,1038416.125,-0.18075115354632645,817.6666666666666,2.2821740957339185,2.9689819802895253E-5,-13267.625,436881.98350694403,0.6971579209675443,
1_1_1_1_1_1_1_1_30_8,0,-6.951073,0.10416666666666669,1003976.625,-0.02091329306369169,824.6666666666666,2.2821740957339185,3.740531275932013E-5,-12689.75,542700.872395834,0.6971579209675443,
1_1_1_1_1_1_1_1_33_0,0,-4.8415384,0.10416666666666669,193699.2708333333,-0.01901208852137737,338.6041666666667,2.2821740957339185,0.001338569913187101,-9866.3125,85247.04991318937,0.07426191100041768,
1_1_1_1_1_1_1_1_33_1,0,-5.2677045,0.10416666666666669,374373.2083333333,-0.22386040938010082,468.7083333333333,2.2821740957339185,0.0013248651414860782,-10075.625,154120.7204861082,0.07426191100041768,
1_1_1_1_1_1_1_1_33_2,0,-5.455209,0.10416666666666669,340050.9791666666,-0.24845721817771377,453.2708333333333,2.2821740957339185,4.488823743975333E-4,-10375.6875,131704.68012152333,0.07426191100041768,
1_1_1_1_1_1_1_1_33_3,0,-5.235975,0.10416666666666669,1302199.6666666663,0.0824862940185459,851.7916666666666,2.2821740957339185,7.257854966727643E-5,-10680.666666666666,664570.4175347192,0.07426191100041768,
1_1_1_1_1_1_1_1_33_4,0,-4.2131395,0.10416666666666669,1221757.2291666665,-0.1473780418599508,860.6875,2.2821740957339185,7.205922262307424E-5,-10077.4375,555291.6124131912,0.07426191100041768,
1_1_1_1_1_1_1_1_33_5,0,-5.6266704,0.10416666666666669,1335555.3749999998,-0.07737128508770431,873.25,2.2821740957339185,2.2693170918702976E-5,-9985.125,620411.5850694412,0.07426191100041768,
1_1_1_1_1_1_1_1_33_6,0,-6.0552897,0.10416666666666669,1763358.0416666663,0.1206049415448913,1136.4166666666665,2.2821740957339185,1.2506689924600826E-5,-11913.541666666664,987818.754340278,0.07426191100041768,
1_1_1_1_1_1_1_1_33_7,0,-5.725715,0.10416666666666669,2102778.7291666665,0.07773759585046025,1211.9375,2.2821740957339185,9.393238262433488E-6,-9897.229166666666,1158572.7061631922,0.07426191100041768,
1_1_1_1_1_1_1_1_33_8,0,-3.252916,0.10416666666666669,2608750.770833333,-0.15133442749585357,1379.0208333333333,2.2821740957339185,1.6929139242756336E-5,-8941.104166666668,1118104.629774305,0.07426191100041768,
1_1_1_1_1_1_1_1_36_0,0,-4.9380817,0.10416666666666669,2993592.729166667,0.2504680665887954,1536.4791666666665,2.2821740957339185,0.008520276355998637,-9860.770833333332,2141062.681857639,0.5540986087244177,
1_1_1_1_1_1_1_1_36_1,0,-2.6626775,0.10416666666666669,2312561.1875,-0.31556236398403215,1294.7708333333335,2.2821740957339185,0.00851939842863007,-7561.270833333333,868416.0672743055,0.5540986087244177,
1_1_1_1_1_1_1_1_36_2,0,-4.0604415,0.10416666666666669,2408812.3125,0.2563076693632984,1166.3958333333333,2.2821740957339185,0.008439710057097146,-8225.395833333332,1468209.669704862,0.5540986087244177,
1_1_1_1_1_1_1_1_36_3,0,-4.923474,0.10416666666666669,2717175.104166667,0.1561998651059069,1358.0625,2.2821740957339185,0.008523118086361994,-9979.520833333334,1681053.702690971,0.5540986087244177,
1_1_1_1_1_1_1_1_36_4,0,-2.6608937,0.10416666666666669,3108836.145833333,-0.14629217818043527,1473.2708333333335,2.2821740957339185,0.008520422447101385,-8183.9375,1350692.268663196,0.5540986087244177,
1_1_1_1_1_1_1_1_36_5,0,-3.6292622,0.10416666666666669,1837357.0208333333,0.04597757813320669,1111.7708333333333,2.2821740957339185,0.008440089075785537,-8343.6875,960126.690538195,0.5540986087244177,
1_1_1_1_1_1_1_1_36_6,0,-5.6084814,0.10416666666666669,1589415.1249999998,0.03779011888234307,990.4166666666667,2.2821740957339185,7.2891139854899014E-6,-10810.541666666668,781804.1961805578,0.5540986087244177,
1_1_1_1_1_1_1_1_36_7,0,-5.343237,0.10416666666666669,2102605.645833333,0.03763753627662039,1064.4375,2.2821740957339185,2.493806435456742E-4,-10077.729166666668,1140880.0256076371,0.5540986087244177,
1_1_1_1_1_1_1_1_36_8,0,-5.5297713,0.10416666666666669,1541325.6875,-0.024742428576056685,915.6041666666665,2.2821740957339185,2.6324614965323655E-4,-9811.520833333332,759944.8207465243,0.5540986087244177,
1_1_1_1_1_1_1_1_42_0,0,-4.5596986,0.10416666666666669,463197.6666666667,0.07739112359311753,565.7083333333334,2.2821740957339185,6.944518599997609E-5,-9242.916666666666,278959.14670138806,0.4647077800294087,
1_1_1_1_1_1_1_1_42_1,0,-4.156006,0.10416666666666669,308632.1041666666,-0.3772358013272826,464.3125,2.2821740957339185,0.0016650149858222995,-8693.395833333332,108233.38324652985,0.4647077800294087,
