system:index,AVE,B10,B2,B3,B4,B5,B6,B7,ClassID,DIF,EVI,HH,HH_asm,HH_contrast,HH_corr,HH_diss,HH_ent,HH_idm,HH_savg,HH_var,HV,HV_asm,HV_contrast,HV_corr,HV_diss,HV_ent,HV_idm,HV_savg,HV_var,LSWI,NDI,NDTI,NDVI,NLI,RT1,RT2,SATVI,random,.geo
1_1_1_2_35_2,1120.0,302.3382,0.12710541,0.11816137,0.12903954,0.23354934,0.2950645,0.16592088,5,1124,0.24777192875332676,-16.727987,0.10416666666666669,1432653.9583333335,0.16156876604992235,943.0833333333333,2.2821740957339185,8.271130474455495E-5,-33157.916666666664,860390.3654513955,-27.688107,0.10416666666666669,1432653.9583333335,0.16156876604992235,943.0833333333333,2.2821740957339185,8.271130474455495E-5,-33157.916666666664,860390.3654513955,-0.11637071,0.5017857,0.2801469,0.28823224,418.9982,3.0143368,0.33174792,0.32217640793362184,0.14270064087116674,
1_1_1_2_35_3,1178.5,303.11832,0.12267659,0.10766928,0.11506303,0.244988,0.24453658,0.16195084,5,1327,0.31992028217507545,-18.080318,0.10416666666666669,2132936.3541666665,-0.37167692765447324,1242.4375,2.2821740957339185,4.866132962749743E-6,-34936.979166666664,762929.4995660186,-27.190617,0.10416666666666669,2132936.3541666665,-0.37167692765447324,1242.4375,2.2821740957339185,4.866132962749743E-6,-34936.979166666664,762929.4995660186,9.2215143E-4,0.56300384,0.20316923,0.36085156,402.47348,3.576699,0.27958742,0.28706885398542004,0.14270064087116674,
1_1_1_2_35_4,1023.0,302.8783,0.12403448,0.115261525,0.123191595,0.24949192,0.2551813,0.15631615,5,932,0.29833324283941626,-18.893291,0.10416666666666669,3343045.8333333335,-0.2104925904181586,1539.7916666666665,2.2821740957339185,6.101858006058726E-6,-34433.33333333333,1301479.6909722537,-28.261543,0.10416666666666669,3343045.8333333335,-0.2104925904181586,1539.7916666666665,2.2821740957339185,6.101858006058726E-6,-34433.33333333333,1301479.6909722537,-0.011273428,0.45552298,0.24025705,0.3388943,405.36316,2.6732495,0.37407658,0.2819403546629261,0.14270064087116674,
1_1_1_2_35_5,1314.5,302.90152,0.12392326,0.11377303,0.116914116,0.24860433,0.2718377,0.16356523,5,1757,0.3225599580668209,-16.828932,0.10416666666666669,2781912.7708333335,-0.18638006865182388,1327.1875,2.2821740957339185,1.362076655657048E-5,-33162.3125,1213487.258246541,-27.64949,0.10416666666666669,2781912.7708333335,-0.18638006865182388,1327.1875,2.2821740957339185,1.362076655657048E-5,-33162.3125,1213487.258246541,-0.044641636,0.66831493,0.2486719,0.36028334,363.69266,5.0298166,0.1988144,0.3227525489228718,0.14270064087116674,
1_1_1_2_35_6,1425.0,302.9961,0.11912586,0.10378781,0.10775305,0.23780966,0.22596182,0.15464962,5,1700,0.32813275585955043,-17.633102,0.10416666666666669,2293837.7291666665,0.14221625085304065,1315.3958333333333,2.2821740957339185,2.1147585103613783E-6,-33631.0625,1444425.836371541,-27.529495,0.10416666666666669,2293837.7291666665,0.14221625085304065,1315.3958333333333,2.2821740957339185,2.1147585103613783E-6,-33631.0625,1444425.836371541,0.025546717,0.5964912,0.18736222,0.3763618,458.99124,3.9565217,0.25274727,0.2787295989323988,0.14270064087116674,
1_1_1_2_35_7,1351.0,302.8451,0.11915942,0.10488291,0.10643461,0.24199499,0.2062194,0.15910825,5,1408,0.3433970430207506,-16.047771,0.10416666666666669,2901222.3333333335,0.1565122512735483,1384.0,2.2821740957339185,2.4772141423210865E-6,-32988.125,1737701.4001736194,-27.558283,0.10416666666666669,2901222.3333333335,0.1565122512735483,1384.0,2.2821740957339185,2.4772141423210865E-6,-32988.125,1737701.4001736194,0.079818025,0.5210955,0.12895589,0.38906103,492.0744,3.1761978,0.31484184,0.24675630003710028,0.14270064087116674,
1_1_1_2_35_8,969.0,302.5713,0.12043375,0.108507216,0.11307387,0.25684285,0.24039496,0.16116416,5,994,0.3482664453318117,-15.045974,0.10416666666666669,2087042.270833333,-0.07320247427784804,1070.6875,2.2821740957339185,1.1349092471067808E-4,-32297.3125,917358.2790798545,-26.986723,0.10416666666666669,2087042.270833333,-0.07320247427784804,1070.6875,2.2821740957339185,1.1349092471067808E-4,-32297.3125,917358.2790798545,0.03307851,0.5128999,0.19730793,0.3886523,357.04437,3.1059322,0.32196453,0.28622342857796595,0.14270064087116674,
1_1_1_2_40_0,3761.0,301.09998,0.117041625,0.11532536,0.10472247,0.25417167,0.23511848,0.14023197,5,3570,0.37187729440408723,-14.826936,0.10416666666666669,2208867.625,0.12075254007557921,1234.9166666666665,2.2821740957339185,5.649820167596276E-6,-30068.874999999996,1287690.3871527836,-25.077433,0.10416666666666669,2208867.625,0.12075254007557921,1234.9166666666665,2.2821740957339185,5.649820167596276E-6,-30068.874999999996,1287690.3871527836,0.038940474,0.47460783,0.25279444,0.41641584,1456.9125,2.8066802,0.3562928,0.30532119711830336,0.019836813815252596,
1_1_1_2_40_1,1891.0,301.4084,0.11806566,0.11611776,0.10822225,0.2816587,0.2696432,0.14334391,5,2440,0.41472141351692055,-15.942851,0.10416666666666669,1734099.5833333333,-0.30528963564754413,1138.0,2.2821740957339185,3.279724349697699E-5,-31794.0,669591.0616319925,-22.9787,0.10416666666666669,1734099.5833333333,-0.30528963564754413,1138.0,2.2821740957339185,3.279724349697699E-5,-31794.0,669591.0616319925,0.021794813,0.6451613,0.30581895,0.44484463,551.9516,4.6363635,0.21568628,0.34736488359185663,0.019836813815252596,
1_1_1_2_40_2,1865.0,302.59583,0.12590756,0.11672297,0.12307143,0.29793137,0.31710863,0.19205384,5,1904,0.4003008386686018,-14.999468,0.10416666666666669,2230760.4791666665,-0.11568392468296305,1230.7708333333333,2.2821740957339185,3.7361161522443204E-4,-33026.104166666664,972040.0967882574,-23.913097,0.10416666666666669,2230760.4791666665,-0.11568392468296305,1230.7708333333333,2.2821740957339185,3.7361161522443204E-4,-33026.104166666664,972040.0967882574,-0.031180505,0.5104558,0.24560882,0.4153415,689.5231,3.0854325,0.32410365,0.3606355318004692,0.019836813815252596,
1_1_1_2_40_3,1894.0,301.1603,0.114043355,0.11586105,0.10135134,0.26528496,0.24312063,0.13361908,5,1402,0.40256062535156456,-15.075958,0.10416666666666669,2089387.6666666665,-0.022194232802870667,1244.9583333333333,2.2821740957339185,5.181711324372691E-6,-30155.666666666664,1032984.8862847313,-25.838598,0.10416666666666669,2089387.6666666665,-0.022194232802870667,1244.9583333333333,2.2821740957339185,5.181711324372691E-6,-30155.666666666664,1032984.8862847313,0.043595765,0.37011614,0.2906557,0.4471287,817.2743,2.1751885,0.45973024,0.32954759845557,0.019836813815252596,
1_1_1_2_40_4,2148.0,301.36206,0.120814554,0.11412645,0.11790176,0.27144504,0.31044552,0.18273212,5,2298,0.35782752430063325,-17.15112,0.10416666666666669,4170751.0416666665,-0.32707742938850165,1732.2916666666665,2.2821740957339185,3.208829515523242E-5,-31220.75,1590227.427083373,-25.751513,0.10416666666666669,4170751.0416666665,-0.32707742938850165,1732.2916666666665,2.2821740957339185,3.208829515523242E-5,-31220.75,1590227.427083373,-0.06702374,0.5349162,0.25896025,0.39436123,766.6906,3.3003004,0.30300272,0.36757295913432386,0.019836813815252596,
1_1_1_2_40_5,2148.0,301.57504,0.118392795,0.11652995,0.11253952,0.2754165,0.29193926,0.1760749,5,2298,0.3831650434095024,-17.114208,0.10416666666666669,6538314.041666667,-0.2909167701882206,2184.75,2.2821740957339185,3.1424537562704104E-5,-32207.375,2549797.950520903,-26.186779,0.10416666666666669,6538314.041666667,-0.2909167701882206,2184.75,2.2821740957339185,3.1424537562704104E-5,-32207.375,2549797.950520903,-0.029122407,0.5349162,0.24756591,0.4198336,766.6906,3.3003004,0.30300272,0.359868087143015,0.019836813815252596,
1_1_1_2_42_0,1141.5,303.40915,0.13381925,0.12122952,0.129244,0.27624986,0.3801193,0.22919269,5,1061,0.35065866658147404,-15.736629,0.10416666666666669,947001.75,0.040756838898437564,846.5,2.2821740957339185,7.502715730438195E-6,-31577.75,496443.8715278134,-27.439066,0.10416666666666669,947001.75,0.040756838898437564,846.5,2.2821740957339185,7.502715730438195E-6,-31577.75,496443.8715278134,-0.15824851,0.46473938,0.24770005,0.36253536,447.47787,2.7364976,0.36543062,0.40569137418859036,0.16939898512914786,
1_1_1_2_42_1,1697.5,303.42282,0.1342529,0.124834664,0.1317759,0.2815333,0.38385668,0.2315413,5,1899,0.35144686296212935,-16.341724,0.10416666666666669,1120180.3958333333,0.3453533401078226,879.9791666666666,2.2821740957339185,8.194784536097857E-6,-32998.9375,747296.7999132127,-27.588932,0.10416666666666669,1120180.3958333333,0.3453533401078226,879.9791666666666,2.2821740957339185,8.194784536097857E-6,-32998.9375,747296.7999132127,-0.15377957,0.559352,0.24750711,0.36233744,583.19763,3.53877,0.28258407,0.40300872774556556,0.16939898512914786,
1_1_1_2_42_2,1276.0,303.32706,0.13457747,0.12627886,0.13040268,0.28598124,0.376255,0.22912735,5,1500,0.3672540351037691,-17.593102,0.10416666666666669,1833531.708333333,0.170226822250007,1188.0,2.2821740957339185,5.951763373995781E-6,-34039.125,1158708.778645873,-27.715729,0.10416666666666669,1833531.708333333,0.170226822250007,1188.0,2.2821740957339185,5.951763373995781E-6,-34039.125,1158708.778645873,-0.13631657,0.5877743,0.24303262,0.3736421,417.58463,3.851711,0.25962487,0.39935504397333915,0.16939898512914786,
1_1_1_2_42_3,1379.5,303.54807,0.13524775,0.128416,0.13664506,0.2896487,0.38268328,0.23215482,5,1295,0.34927205769725245,-15.365839,0.10416666666666669,585639.0625,-0.09966297185971078,662.4791666666666,2.2821740957339185,3.009377096316247E-5,-31782.479166666664,277507.6037326753,-27.40807,0.10416666666666669,585639.0625,-0.09966297185971078,662.4791666666666,2.2821740957339185,3.009377096316247E-5,-31782.479166666664,277507.6037326753,-0.13837594,0.46937296,0.24482618,0.35891598,537.7905,2.7691257,0.3611248,0.39087918411303374,0.16939898512914786,
1_1_1_2_42_4,1304.5,303.3988,0.13457023,0.12600753,0.13083133,0.28684384,0.38628882,0.23580873,5,1075,0.3670692026963602,-15.913585,0.10416666666666669,788849.375,-0.2594973986698127,764.9166666666667,2.2821740957339185,5.444594590265183E-6,-32036.375,327834.6093750149,-27.126432,0.10416666666666669,788849.375,-0.2594973986698127,764.9166666666667,2.2821740957339185,5.444594590265183E-6,-32036.375,327834.6093750149,-0.1477346,0.41203526,0.24189147,0.37352592,541.5155,2.4015646,0.41639522,0.4065394484508964,0.16939898512914786,
1_1_1_2_42_5,1379.0,303.54807,0.13710915,0.12887026,0.13425422,0.28762898,0.39508557,0.24444476,5,1208,0.3600902063784334,-15.686954,0.10416666666666669,928680.8541666667,-0.036339486870860305,806.1875,2.2821740957339185,1.3006046163591239E-5,-32153.3125,465904.64192710817,-28.039366,0.10416666666666669,928680.8541666667,-0.036339486870860305,806.1875,2.2821740957339185,1.3006046163591239E-5,-32153.3125,465904.64192710817,-0.15739608,0.43799856,0.23554914,0.36354792,557.2244,2.5587096,0.390822,0.4052422344041168,0.16939898512914786,
1_1_1_2_42_6,1545.5,304.2923,0.14068535,0.1324858,0.14241856,0.30587184,0.40084928,0.24110115,5,1685,0.36972246348329857,-16.558384,0.10416666666666669,1141839.4791666665,0.007804745860280928,812.8958333333333,2.2821740957339185,3.692754004798739E-5,-31749.6875,513455.1523437947,-27.517563,0.10416666666666669,1141839.4791666665,0.007804745860280928,812.8958333333333,2.2821740957339185,3.692754004798739E-5,-31749.6875,513455.1523437947,-0.13439168,0.545131,0.2488481,0.36461473,543.1135,3.3968706,0.29438862,0.39349055230468205,0.16939898512914786,
1_1_1_2_42_7,2183.5,303.6618,0.1362426,0.13000023,0.13740346,0.29207596,0.39827728,0.2425672,5,2867,0.3532376941201806,-16.27902,0.10416666666666669,1201220.6666666665,-0.24137340659096307,890.375,2.2821740957339185,9.942355184004206E-6,-32244.5,528430.6111111566,-27.733356,0.10416666666666669,1201220.6666666665,-0.24137340659096307,890.375,2.2821740957339185,9.942355184004206E-6,-32244.5,528430.6111111566,-0.1538362,0.65651476,0.2429764,0.3601395,621.19305,4.8226666,0.20735416,0.40165050502784844,0.16939898512914786,
1_1_1_2_42_8,1737.5,303.93854,0.13886842,0.12827545,0.1365078,0.28771704,0.40238267,0.24741265,5,2195,0.35486777240092887,-15.175806,0.10416666666666669,1522225.8749999998,-0.06049677281216894,961.125,2.2821740957339185,1.4258614887020947E-5,-32207.625,745219.9348958433,-26.306618,0.10416666666666669,1522225.8749999998,-0.06049677281216894,961.125,2.2821740957339185,1.4258614887020947E-5,-32207.625,745219.9348958433,-0.16615805,0.6316547,0.2384905,0.35643658,522.1295,4.4296875,0.22574955,0.40628554479092516,0.16939898512914786,
1_1_1_2_43_0,995.0,304.1813,0.13925424,0.12989444,0.14296514,0.2838807,0.39069507,0.245406,5,1010,0.3210610206891614,-18.319239,0.10416666666666669,509141.5625,0.12958555909450775,636.1458333333333,2.2821740957339185,7.406777349788507E-5,-36276.1875,296810.74088540673,-28.62343,0.10416666666666669,509141.5625,0.12958555909450775,636.1458333333333,2.2821740957339185,7.406777349788507E-5,-36276.1875,296810.74088540673,-0.158343,0.50753766,0.22840562,0.33013225,369.34674,3.0612245,0.32666665,0.3820749879958655,0.6604391224995221,
1_1_1_2_43_1,995.0,302.80847,0.13134402,0.1255833,0.1391207,0.27367172,0.37361303,0.2230978,5,1010,0.2994505736488552,-18.032013,0.10416666666666669,574279.1041666666,0.20778797617899508,663.8541666666667,2.2821740957339185,1.921319741734003E-5,-35350.27083333333,356007.98914933205,-28.903166,0.10416666666666669,574279.1041666666,0.20778797617899508,663.8541666666667,2.2821740957339185,1.921319741734003E-5,-35350.27083333333,356007.98914933205,-0.15440084,0.50753766,0.2522415,0.32595322,369.34674,3.0612245,0.32666665,0.37827883897293796,0.6604391224995221,
1_1_1_2_43_2,1175.5,303.3997,0.12959236,0.12434777,0.139054,0.272514,0.36459148,0.22624394,5,1447,0.29399184633019604,-17.055567,0.10416666666666669,431100.20833333326,0.2918968851201452,550.4166666666666,2.2821740957339185,4.1380623116408556E-5,-34186.33333333333,277428.996527791,-28.731327,0.10416666666666669,431100.20833333326,0.2918968851201452,550.4166666666666,2.2821740957339185,4.1380623116408556E-5,-34186.33333333333,277428.996527791,-0.14452472,0.61548275,0.23415579,0.32427204,365.09912,4.2013273,0.23802002,0.36872301714941164,0.6604391224995221,
1_1_1_2_43_3,840.5,304.17572,0.13847274,0.12673816,0.13951415,0.2804972,0.40030384,0.24745548,5,883,0.32664102833143666,-18.957285,0.10416666666666669,642711.5208333333,-0.19219321296545855,709.1458333333333,2.2821740957339185,6.458701806897973E-5,-36665.64583333333,266144.2808159888,-28.484285,0.10416666666666669,642711.5208333333,-0.19219321296545855,709.1458333333333,2.2821740957339185,6.458701806897973E-5,-36665.64583333333,266144.2808159888,-0.17597894,0.52528256,0.23596475,0.33566484,304.29388,3.2130325,0.31123245,0.3979283907483745,0.6604391224995221,
1_1_1_2_43_4,1451.5,303.8186,0.1293181,0.12515448,0.13902499,0.28203735,0.3815633,0.23465689,5,1517,0.3118995300888635,-17.553455,0.10416666666666669,462306.5833333333,0.06431120381392769,614.5,2.2821740957339185,1.856595490918088E-5,-35909.70833333333,260937.6935764104,-28.956707,0.10416666666666669,462306.5833333333,0.06431120381392769,614.5,2.2821740957339185,1.856595490918088E-5,-35909.70833333333,260937.6935764104,-0.1499787,0.52256286,0.23839924,0.33964652,527.56805,3.1890333,0.31357467,0.38404769980021985,0.6604391224995221,
1_1_1_2_43_5,883.5,304.31805,0.13172781,0.12405347,0.13770789,0.2661777,0.36979157,0.23317942,5,843,0.2907961263844672,-17.496328,0.10416666666666669,465047.1875,0.10648198698462245,573.4791666666666,2.2821740957339185,0.002482049422398783,-34835.39583333333,260315.7599826753,-28.887962,0.10416666666666669,465047.1875,0.10648198698462245,573.4791666666666,2.2821740957339185,0.002482049422398783,-34835.39583333333,260315.7599826753,-0.16292274,0.4770798,0.22656505,0.3180847,341.20544,2.8246753,0.35402298,0.37569330292257924,0.6604391224995221,
1_1_1_2_43_6,1183.5,304.30814,0.14081566,0.12688085,0.13971134,0.28432807,0.40895736,0.24847448,5,1323,0.33900524016503836,-18.20861,0.10416666666666669,638592.875,-0.32657225246192656,663.625,2.2821740957339185,1.7070241833999658E-4,-36533.33333333333,239991.81597217917,-28.294298,0.10416666666666669,638592.875,-0.32657225246192656,663.625,2.2821740957339185,1.7070241833999658E-4,-36533.33333333333,239991.81597217917,-0.17976621,0.55893534,0.24410574,0.34104553,406.88214,3.5344827,0.28292683,0.4050145282104816,0.6604391224995221,
1_1_1_2_43_7,1136.5,304.03867,0.13494168,0.12916622,0.14174755,0.29123166,0.39914808,0.24513921,5,1271,0.33081825897237493,-18.033625,0.10416666666666669,273894.9791666666,-0.14107734858244153,390.02083333333337,2.2821740957339185,3.663665565272677E-4,-36129.64583333333,121007.83810766041,-28.657663,0.10416666666666669,273894.9791666666,-0.14107734858244153,390.02083333333337,2.2821740957339185,3.663665565272677E-4,-36129.64583333333,121007.83810766041,-0.15631457,0.5591729,0.23903757,0.34524548,390.5728,3.536926,0.28273138,0.3925617354730023,0.6604391224995221,
1_1_1_2_43_8,1020.5,303.41174,0.13027704,0.12315993,0.13912736,0.28843313,0.38539886,0.23341766,5,1089,0.3256767184584476,-18.18899,0.10416666666666669,962771.7708333333,-0.08209850204904864,711.6041666666666,2.2821740957339185,0.0028091486494854147,-35123.9375,462039.72526043653,-28.064867,0.10416666666666669,962771.7708333333,-0.08209850204904864,711.6041666666666,2.2821740957339185,0.0028091486494854147,-35123.9375,462039.72526043653,-0.14390194,0.533562,0.24559978,0.34920385,364.98776,3.287815,0.30415335,0.38774448229348474,0.6604391224995221,
1_1_1_2_48_0,1718.0,302.53342,0.13839006,0.1345428,0.14122556,0.32246628,0.3149177,0.19125159,5,1182,0.4003040371230529,-12.550853,0.10416666666666669,4.456587504166667E7,0.14627739113762483,5419.5,2.2821740957339185,4.564332477493551E-7,-26491.375,2.5561555572048612E7,-22.2792,0.10416666666666669,4.456587504166667E7,0.14627739113762483,5419.5,2.2821740957339185,4.564332477493551E-7,-26491.375,2.5561555572048612E7,0.01184305,0.34400466,0.24431771,0.39086458,757.3466,2.0488021,0.48809007,0.3136816082872114,0.37717245696322643,
1_1_1_2_48_1,1311.0,302.6756,0.13781871,0.13511036,0.13845545,0.30112934,0.30390474,0.1882947,5,450,0.3703120386198652,-4.8727474,0.10416666666666669,5.666114364583333E7,-0.03552410398622896,6303.479166666666,2.2821740957339185,1.9134899995369575E-7,-23190.104166666668,2.754055959852431E7,-19.803783,0.10416666666666669,5.666114364583333E7,-0.03552410398622896,6303.479166666666,2.2821740957339185,1.9134899995369575E-7,-23190.104166666668,2.754055959852431E7,-0.004587181,0.17162472,0.23488456,0.3700626,636.1922,1.4143647,0.70703125,0.3068396446933826,0.37717245696322643,
1_1_1_2_48_2,1311.0,302.12775,0.12360875,0.11902182,0.12867361,0.28603768,0.2970062,0.17748842,5,450,0.3478385551355811,-12.07553,0.10416666666666669,3.405453629166667E7,-0.018458729957640196,4514.875,2.2821740957339185,6.3710075441369E-7,-23467.916666666664,1.695015297309028E7,-22.829758,0.10416666666666669,3.405453629166667E7,-0.018458729957640196,4514.875,2.2821740957339185,6.3710075441369E-7,-23467.916666666664,1.695015297309028E7,-0.018812489,0.17162472,0.25188437,0.3794545,636.1922,1.4143647,0.70703125,0.32382315669851136,0.37717245696322643,
1_1_1_2_48_3,1765.5,302.14532,0.12582669,0.12612492,0.13448614,0.30650043,0.31040788,0.19202283,5,1717,0.3676408026065555,-9.997486,0.10416666666666669,1.70431349375E7,0.1339530990035541,3532.4375,2.2821740957339185,1.1845512587025397E-4,-19339.104166666664,9580979.541232638,-21.25117,0.10416666666666669,1.70431349375E7,0.1339530990035541,3532.4375,2.2821740957339185,1.1845512587025397E-4,-19339.104166666664,9580979.541232638,-0.0063339104,0.48626453,0.23562463,0.39006698,674.02094,2.893054,0.3456555,0.3241426989726121,0.37717245696322643,
1_1_1_2_48_4,1026.5,301.61667,0.11905359,0.11381829,0.1260252,0.28907356,0.29798573,0.19109276,5,709,0.3537384436418851,-7.250317,0.10416666666666669,1.4956651520833332E7,-0.32331091510962967,3234.395833333333,2.2821740957339185,1.2117820390869873E-4,-17304.020833333336,5539650.810329862,-18.38764,0.10416666666666669,1.4956651520833332E7,-0.32331091510962967,3234.395833333333,2.2821740957339185,1.2117820390869873E-4,-17304.020833333336,5539650.810329862,-0.015181049,0.34534827,0.21855995,0.39279413,452.03702,2.0550594,0.48660392,0.32962361831028336,0.37717245696322643,
1_1_1_2_48_5,1920.0,299.90515,0.11902894,0.108739726,0.11405979,0.27285644,0.28352302,0.17023166,5,1670,0.37293783823079274,-9.832734,0.10416666666666669,7962971.75,-0.1968066723570464,2234.7916666666665,2.2821740957339185,3.869849866921431E-6,-18790.041666666664,3722382.3029513843,-21.089127,0.10416666666666669,7962971.75,-0.1968066723570464,2234.7916666666665,2.2821740957339185,3.869849866921431E-6,-18790.041666666664,3722382.3029513843,-0.01917141,0.43489584,0.24967538,0.4104161,778.43097,2.5391705,0.3938294,0.34564206649926255,0.37717245696322643,
1_1_2_1_0,7793.5,303.68335,0.15234663,0.13475764,0.13437772,0.17331582,0.21032043,0.17630011,6,9297,0.11630502448234714,1.0387424,0.10416666666666669,6825703.770833333,0.08763937750142742,2147.5625,2.2821740957339185,2.959779125901531E-6,2529.4791666666665,3908651.3745659715,-15.123234,0.10416666666666669,6825703.770833333,0.08763937750142742,2147.5625,2.2821740957339185,2.959779125901531E-6,2529.4791666666665,3908651.3745659715,-0.096457526,0.5964586,0.087994084,0.12654833,2510.4312,3.9561207,0.25277287,0.17279727323429417,0.6574684650565205,
1_1_2_1_1,4223.5,303.82996,0.1443957,0.12518014,0.12060881,0.15553091,0.194991,0.16347772,6,5145,0.10965022662100177,-2.60998,0.10416666666666669,7360224.104166666,0.15248184808461723,2152.3125,2.2821740957339185,2.15412755720198E-5,-1573.6041666666665,4254725.483940972,-14.547655,0.10416666666666669,7360224.104166666,0.15248184808461723,2152.3125,2.2821740957339185,2.15412755720198E-5,-1573.6041666666665,4254725.483940972,-0.11257525,0.609092,0.087910846,0.12646535,1328.3054,4.116293,0.24293703,0.18224383674336342,0.6574684650565205,
1_1_2_1_2,6402.0,303.589,0.13757214,0.11625703,0.11158775,0.14875442,0.16985446,0.13836992,6,5548,0.11814097006123916,1.7702485,0.10416666666666669,7024678.270833333,0.10180171695466995,2384.604166666666,2.2821740957339185,4.691556444443387E-7,1856.9791666666667,4089282.716579861,-14.03306,0.10416666666666669,7024678.270833333,0.10180171695466995,2384.604166666666,2.2821740957339185,4.691556444443387E-7,1856.9791666666667,4089282.716579861,-0.066225536,0.4333021,0.10214813,0.14276086,2600.01,2.5292172,0.39537925,0.1574608258331924,0.6574684650565205,
1_1_2_1_3,10914.5,303.68228,0.14622954,0.12398415,0.12366448,0.1579768,0.19672702,0.16106673,6,13249,0.10679320350549955,-1.8629603,0.10416666666666669,5313714.083333333,0.12707842300557018,1968.083333333333,2.2821740957339185,2.0491029954356833E-5,-2525.333333333333,3273416.177951389,-14.611646,0.10416666666666669,5313714.083333333,0.12707842300557018,1968.083333333333,2.2821740957339185,2.0491029954356833E-5,-2525.333333333333,3273416.177951389,-0.10924668,0.6069449,0.099667184,0.121829875,3446.8967,4.088345,0.24459775,0.17717965272298866,0.6574684650565205,
1_1_2_2_0,5983.5,304.47662,0.1408056,0.13116851,0.13030648,0.17208311,0.18086734,0.147919,6,5433,0.11632018717032375,-4.865872,0.10416666666666669,5799436.8125,0.1399540637772597,2060.770833333333,2.2821740957339185,9.93327286102823E-7,-6960.645833333333,3467235.1974826413,-14.48251,0.10416666666666669,5799436.8125,0.1399540637772597,2060.770833333333,2.2821740957339185,9.93327286102823E-7,-6960.645833333333,3467235.1974826413,-0.02488801,0.4539985,0.10021202,0.13815498,2375.1064,2.6629937,0.37551725,0.12616924675338578,0.3565860238610782,
1_1_2_2_1,5453.0,304.82214,0.13562977,0.118067205,0.11843885,0.1516247,0.16375741,0.14021777,6,5226,0.09817897341854169,-5.339185,0.10416666666666669,2980932.3541666665,-0.2786767931859701,1516.7291666666665,2.2821740957339185,7.663096695716388E-6,-8902.4375,1143048.579427084,-12.193302,0.10416666666666669,2980932.3541666665,-0.2786767931859701,1516.7291666666665,2.2821740957339185,7.663096695716388E-6,-8902.4375,1143048.579427084,-0.038469903,0.47918576,0.077439375,0.12288163,2100.4438,2.8401408,0.35209522,0.12211838154737034,0.3565860238610782,
