system:index,AVE,ClassID,DIF,HH,HH_asm,HH_contrast,HH_corr,HH_diss,HH_ent,HH_idm,HH_savg,HH_var,HV,HV_asm,HV_contrast,HV_corr,HV_diss,HV_ent,HV_idm,HV_savg,HV_var,NDI,NLI,RT1,RT2,random,.geo
1_1_1_2_28_1,1723.5,5,2195,-14.478213,0.10416666666666669,2952799.208333333,0.11780862108594804,1379.5,2.2821740957339185,1.3064304223175965E-4,-28477.208333333332,1609029.8732639104,-26.78919,0.10416666666666669,2952799.208333333,0.11780862108594804,1379.5,2.2821740957339185,1.3064304223175965E-4,-28477.208333333332,1609029.8732639104,0.6367856,512.3139,4.5063896,0.22190712,0.037665214934722524,
1_1_1_2_28_2,1744.0,5,2052,-16.00368,0.10416666666666669,2607566.6249999995,0.13036232400211237,1264.5833333333333,2.2821740957339185,0.0024084010973135037,-30614.541666666664,1383640.3524305746,-27.640059,0.10416666666666669,2607566.6249999995,0.13036232400211237,1264.5833333333333,2.2821740957339185,0.0024084010973135037,-30614.541666666664,1383640.3524305746,0.58830273,570.2007,3.8579388,0.2592058,0.037665214934722524,
1_1_1_2_28_3,2410.0,5,3394,-16.984463,0.10416666666666669,1333543.7083333335,-0.2441302326539379,956.0,2.2821740957339185,0.002446894720041058,-31678.75,516737.7465278283,-27.43696,0.10416666666666669,1333543.7083333335,-0.2441302326539379,956.0,2.2821740957339185,0.002446894720041058,-31678.75,516737.7465278283,0.70414937,607.52924,5.760168,0.17360604,0.037665214934722524,
1_1_1_2_28_4,1989.0,5,2514,-12.039907,0.10416666666666669,1584426.145833333,-0.08941129005838278,889.8958333333335,2.2821740957339185,1.400365384769283E-4,-25149.145833333332,760302.3381076381,-24.873014,0.10416666666666669,1584426.145833333,-0.08941129005838278,889.8958333333335,2.2821740957339185,1.400365384769283E-4,-25149.145833333332,760302.3381076381,0.6319759,597.30316,4.4344263,0.22550832,0.037665214934722524,
1_1_1_2_28_5,1597.5,5,1951,-12.021007,0.10416666666666669,3723432.125,0.0204064621720927,1519.3333333333335,2.2821740957339185,1.3258381473527472E-4,-26852.708333333332,1884961.7170139179,-25.558722,0.10416666666666669,3723432.125,0.0204064621720927,1519.3333333333335,2.2821740957339185,1.3258381473527472E-4,-26852.708333333332,1884961.7170139179,0.6106416,500.90955,4.136656,0.24174117,0.037665214934722524,
1_1_1_2_28_6,1756.0,5,1800,-14.732443,0.10416666666666669,3490784.395833333,0.17535777738610484,1510.5625,2.2821740957339185,0.0024589049211416166,-29649.395833333332,2137927.3797743246,-28.280237,0.10416666666666669,3490784.395833333,0.17535777738610484,1510.5625,2.2821740957339185,0.0024589049211416166,-29649.395833333332,2137927.3797743246,0.5125285,647.3622,3.1028037,0.32228917,0.037665214934722524,
1_1_1_2_28_7,2479.5,5,3181,-15.99868,0.10416666666666669,1717375.5416666665,-0.29864902989358827,1099.8333333333335,2.2821740957339185,0.0024598513503983283,-31382.791666666664,681221.1137153059,-27.23804,0.10416666666666669,1717375.5416666665,-0.29864902989358827,1099.8333333333335,2.2821740957339185,0.0024598513503983283,-31382.791666666664,681221.1137153059,0.64146,729.62897,4.578178,0.21842752,0.037665214934722524,
1_1_1_2_28_8,1209.0,5,1074,-12.305964,0.10416666666666669,817502.7083333334,-0.09729443405908503,632.125,2.2821740957339185,1.7172348092082387E-4,-24791.958333333336,371811.1362847239,-24.780989,0.10416666666666669,817502.7083333334,-0.09729443405908503,632.125,2.2821740957339185,1.7172348092082387E-4,-24791.958333333336,371811.1362847239,0.44416875,485.2407,2.5982144,0.38487974,0.037665214934722524,
1_1_1_2_28_9,2057.0,5,2002,-12.577748,0.10416666666666669,2733068.708333333,-0.09475397336631289,1291.4166666666667,2.2821740957339185,1.6001165951719443E-4,-26194.75,1288037.1814236343,-24.823408,0.10416666666666669,2733068.708333333,-0.09475397336631289,1291.4166666666667,2.2821740957339185,1.6001165951719443E-4,-26194.75,1288037.1814236343,0.486631,784.94116,2.8958333,0.34532374,0.037665214934722524,
1_1_1_2_28_10,2326.0,5,2766,-15.017753,0.10416666666666669,3118480.583333333,0.06665536331620975,1530.7083333333335,2.2821740957339185,5.47025018129751E-5,-28585.125,1761123.7656250224,-25.426908,0.10416666666666669,3118480.583333333,0.06665536331620975,1530.7083333333335,2.2821740957339185,5.47025018129751E-5,-28585.125,1761123.7656250224,0.594583,751.8459,3.933192,0.2542464,0.037665214934722524,
1_1_1_2_28_11,2851.0,5,3580,-15.970622,0.10416666666666669,1622904.75,0.00818609805195046,1054.8333333333335,2.2821740957339185,5.7944742634946444E-5,-30022.20833333333,839980.8428819925,-28.199196,0.10416666666666669,1622904.75,0.00818609805195046,1054.8333333333335,2.2821740957339185,5.7944742634946444E-5,-30022.20833333333,839980.8428819925,0.6278499,863.57434,4.374175,0.22861452,0.037665214934722524,
1_1_1_2_30_0,1233.0,5,1436,-15.837359,0.10416666666666669,1790039.8541666665,-0.13402416512625456,1090.9375,2.2821740957339185,5.5519127280502796E-5,-32367.979166666664,765673.4978299066,-27.819395,0.10416666666666669,1790039.8541666665,-0.13402416512625456,1090.9375,2.2821740957339185,5.5519127280502796E-5,-32367.979166666664,765673.4978299066,0.58231956,407.4473,3.7883496,0.2639672,0.023439943771392246,
1_1_1_2_30_1,1098.0,5,1114,-16.241709,0.10416666666666669,1652188.2499999998,-0.16418622505316255,1109.5833333333333,2.2821740957339185,5.412979311160535E-5,-32522.874999999996,754953.3142361641,-27.788134,0.10416666666666669,1652188.2499999998,-0.16418622505316255,1109.5833333333333,2.2821740957339185,5.412979311160535E-5,-32522.874999999996,754953.3142361641,0.50728595,407.72086,3.0591497,0.3268882,0.023439943771392246,
1_1_1_2_30_2,1157.0,5,1092,-17.634691,0.10416666666666669,2519474.75,-0.19907491017495435,1307.625,2.2821740957339185,3.8047532775465715E-6,-32815.5,1086206.7421875522,-27.03251,0.10416666666666669,2519474.75,-0.19907491017495435,1307.625,2.2821740957339185,3.8047532775465715E-6,-32815.5,1086206.7421875522,0.47191012,449.66855,2.787234,0.35877863,0.023439943771392246,
1_1_1_2_30_3,1088.5,5,1267,-16.930107,0.10416666666666669,2772288.125,-0.17694312570451073,1296.7083333333333,2.2821740957339185,6.074574916506182E-6,-32530.875,1191765.880208373,-26.54745,0.10416666666666669,2772288.125,-0.17694312570451073,1296.7083333333333,2.2821740957339185,6.074574916506182E-6,-32530.875,1191765.880208373,0.5819936,359.90353,3.7846153,0.26422763,0.023439943771392246,
1_1_1_2_30_4,1253.0,5,1620,-17.344803,0.10416666666666669,769433.7083333333,0.19108930622454412,725.75,2.2821740957339185,1.1805709936805876E-4,-33526.08333333333,461957.59461806715,-26.871202,0.10416666666666669,769433.7083333333,0.19108930622454412,725.75,2.2821740957339185,1.1805709936805876E-4,-33526.08333333333,461957.59461806715,0.64644855,364.68835,4.6568847,0.21473582,0.023439943771392246,
1_1_1_2_30_5,1291.5,5,1577,-15.872374,0.10416666666666669,1580018.8958333333,-0.0596816229589225,1020.5625,2.2821740957339185,1.1671901546239638E-4,-32733.854166666664,712602.8797743544,-26.942455,0.10416666666666669,1580018.8958333333,-0.0596816229589225,1020.5625,2.2821740957339185,1.1671901546239638E-4,-32733.854166666664,712602.8797743544,0.6105304,405.0484,4.135189,0.24182692,0.023439943771392246,
1_1_1_2_30_6,1506.0,5,1876,-15.071801,0.10416666666666669,2850496.375,-0.21463953530569638,1404.6666666666665,2.2821740957339185,4.988340570987283E-6,-31580.208333333332,1206904.9383680895,-26.94594,0.10416666666666669,2850496.375,-0.21463953530569638,1404.6666666666665,2.2821740957339185,4.988340570987283E-6,-31580.208333333332,1206904.9383680895,0.62284195,460.88712,4.302817,0.23240589,0.023439943771392246,
1_1_1_2_30_7,1403.0,5,1288,-13.9922085,0.10416666666666669,3487457.0625,-0.17748116552508647,1552.9375,2.2821740957339185,5.489015250494423E-6,-31506.895833333332,1463046.994357653,-26.424713,0.10416666666666669,3487457.0625,-0.17748116552508647,1552.9375,2.2821740957339185,5.489015250494423E-6,-31506.895833333332,1463046.994357653,0.45901638,553.6967,2.6969697,0.37078652,0.023439943771392246,
1_1_1_2_30_8,1098.5,5,1241,-17.317463,0.10416666666666669,1098870.1458333333,-0.0211374037493713,872.4791666666666,2.2821740957339185,6.663021536697315E-5,-34534.6875,531769.7530381978,-27.866112,0.10416666666666669,1098870.1458333333,-0.0211374037493713,872.4791666666666,2.2821740957339185,6.663021536697315E-5,-34534.6875,531769.7530381978,0.5648612,374.00183,3.5962343,0.27806863,0.023439943771392246,
1_1_1_2_30_9,1137.5,5,1053,-17.210447,0.10416666666666669,1430885.7916666665,0.18740046865340773,1002.4999999999999,2.2821740957339185,6.583362096998139E-5,-33064.125,873297.7968750149,-27.154076,0.10416666666666669,1430885.7916666665,0.18740046865340773,1002.4999999999999,2.2821740957339185,6.583362096998139E-5,-33064.125,873297.7968750149,0.46285716,446.90286,2.7234042,0.3671875,0.023439943771392246,
1_1_1_2_30_10,1506.0,5,1876,-15.411662,0.10416666666666669,1067575.3125,0.2190248102017775,852.1458333333334,2.2821740957339185,2.6123775309072186E-5,-31289.14583333333,637572.7842882276,-26.72349,0.10416666666666669,1067575.3125,0.2190248102017775,852.1458333333334,2.2821740957339185,2.6123775309072186E-5,-31289.14583333333,637572.7842882276,0.62284195,460.88712,4.302817,0.23240589,0.023439943771392246,
1_1_1_2_30_11,1155.0,5,1094,-15.265707,0.10416666666666669,1778031.8333333335,-0.22409068679055172,1059.6666666666665,2.2821740957339185,2.562678438842671E-5,-31148.91666666666,743480.4644097388,-26.691244,0.10416666666666669,1778031.8333333335,-0.22409068679055172,1059.6666666666665,2.2821740957339185,2.562678438842671E-5,-31148.91666666666,743480.4644097388,0.4735931,447.9723,2.7993422,0.3572268,0.023439943771392246,
1_1_1_2_31_0,1387.0,5,1638,-16.970152,0.10416666666666669,283433.43749999994,0.0038885352273204613,446.9375,2.2821740957339185,0.0024926470065766196,-32878.85416666667,143678.4353299141,-27.460257,0.10416666666666669,283433.43749999994,0.0038885352273204613,446.9375,2.2821740957339185,0.0024926470065766196,-32878.85416666667,143678.4353299141,0.59048307,451.69717,3.883803,0.2574796,0.14120777915633997,
1_1_1_2_31_1,1387.0,5,1638,-16.479916,0.10416666666666669,1449367.5416666665,-0.03056060891114183,753.7916666666665,2.2821740957339185,0.0025383912643452532,-33460.45833333333,686766.657118082,-27.171928,0.10416666666666669,1449367.5416666665,-0.03056060891114183,753.7916666666665,2.2821740957339185,0.0025383912643452532,-33460.45833333333,686766.657118082,0.59048307,451.69717,3.883803,0.2574796,0.14120777915633997,
1_1_1_2_31_2,1496.5,5,1479,-16.518154,0.10416666666666669,3688384.6249999995,0.18331677486899894,1364.3333333333335,2.2821740957339185,0.002544890598346884,-35315.541666666664,2162848.637152791,-28.483099,0.10416666666666669,3688384.6249999995,0.18331677486899894,1364.3333333333335,2.2821740957339185,0.002544890598346884,-35315.541666666664,2162848.637152791,0.49415302,565.5369,2.953765,0.33855098,0.14120777915633997,
1_1_1_2_31_3,1487.5,5,1473,-15.831047,0.10416666666666669,376864.4791666666,0.16175449568781897,522.0208333333333,2.2821740957339185,0.0024667651114203353,-32177.979166666668,226488.69227433205,-27.411137,0.10416666666666669,376864.4791666666,0.16175449568781897,522.0208333333333,2.2821740957339185,0.0024667651114203353,-32177.979166666668,226488.69227433205,0.49512604,561.41986,2.9613848,0.33767986,0.14120777915633997,
1_1_1_2_31_4,1487.5,5,1473,-16.483814,0.10416666666666669,345626.1875,0.07008373157445455,481.5208333333333,2.2821740957339185,0.002540021007788246,-32573.979166666664,185265.44748266786,-28.32221,0.10416666666666669,345626.1875,0.07008373157445455,481.5208333333333,2.2821740957339185,0.002540021007788246,-32573.979166666664,185265.44748266786,0.49512604,561.41986,2.9613848,0.33767986,0.14120777915633997,
1_1_1_2_31_5,1280.0,5,1388,-16.206207,0.10416666666666669,2279234.5833333335,0.010665487353268818,1103.3333333333333,2.2821740957339185,0.0025327643463433805,-34131.70833333333,1225524.1579860896,-28.030127,0.10416666666666669,2279234.5833333335,0.010665487353268818,1103.3333333333333,2.2821740957339185,0.0025327643463433805,-34131.70833333333,1225524.1579860896,0.5421875,451.86093,3.3686006,0.29685917,0.14120777915633997,
1_1_1_2_31_6,1713.5,5,1943,-15.333619,0.10416666666666669,462853.3541666666,-0.29682064187898693,591.4791666666667,2.2821740957339185,1.5194669054882703E-5,-31856.395833333332,180066.3224826455,-26.07777,0.10416666666666669,462853.3541666666,-0.29682064187898693,591.4791666666667,2.2821740957339185,1.5194669054882703E-5,-31856.395833333332,180066.3224826455,0.5669682,581.3452,3.6185985,0.27635008,0.14120777915633997,
1_1_1_2_31_7,1713.5,5,1943,-15.929738,0.10416666666666669,478342.1666666666,-0.07396134738157951,599.2083333333334,2.2821740957339185,1.5700286811971256E-5,-32333.999999999996,219273.65277779847,-26.834513,0.10416666666666669,478342.1666666666,-0.07396134738157951,599.2083333333334,2.2821740957339185,1.5700286811971256E-5,-32333.999999999996,219273.65277779847,0.5669682,581.3452,3.6185985,0.27635008,0.14120777915633997,
1_1_1_2_31_8,1280.0,5,1388,-16.972254,0.10416666666666669,1267948.625,0.04909225608185695,905.9166666666665,2.2821740957339185,9.209980171290574E-6,-33475.75,695757.9340278357,-27.58178,0.10416666666666669,1267948.625,0.04909225608185695,905.9166666666665,2.2821740957339185,9.209980171290574E-6,-33475.75,695757.9340278357,0.5421875,451.86093,3.3686006,0.29685917,0.14120777915633997,
1_1_1_2_33_0,1063.5,5,869,-15.51238,0.10416666666666669,527483.3541666666,0.04587976784747329,618.6875,2.2821740957339185,0.0016148104472772744,-31687.520833333332,285863.2235243246,-24.058968,0.10416666666666669,527483.3541666666,0.04587976784747329,618.6875,2.2821740957339185,0.0016148104472772744,-31687.520833333332,285863.2235243246,0.40855664,442.99106,2.381558,0.4198932,0.596595385069075,
1_1_1_2_33_1,1243.5,5,1445,-16.83656,0.10416666666666669,975311.0208333334,-0.286555972945169,782.9791666666666,2.2821740957339185,0.0016117781605618096,-31953.979166666664,362913.37803821266,-25.24582,0.10416666666666669,975311.0208333334,-0.286555972945169,782.9791666666666,2.2821740957339185,0.0016117781605618096,-31953.979166666664,362913.37803821266,0.5810213,411.85605,3.7735124,0.26500508,0.596595385069075,
1_1_1_2_33_2,1304.0,5,1214,-15.946487,0.10416666666666669,2687032.9791666665,0.22745061768878408,1335.3125,2.2821740957339185,4.4238623630303035E-6,-30412.520833333332,1626959.9943576604,-24.933548,0.10416666666666669,2687032.9791666665,0.22745061768878408,1335.3125,2.2821740957339185,4.4238623630303035E-6,-30412.520833333332,1626959.9943576604,0.4654908,510.72354,2.7417502,0.3647305,0.596595385069075,
1_1_1_2_33_3,1638.5,5,1711,-13.4557905,0.10416666666666669,7353716.75,0.26719361067272734,2287.4583333333335,2.2821740957339185,1.150217323964275E-6,-26396.375,4897598.741319463,-16.980963,0.10416666666666669,7353716.75,0.26719361067272734,2287.4583333333335,2.2821740957339185,1.150217323964275E-6,-26396.375,4897598.741319463,0.5221239,595.9115,3.1851852,0.3139535,0.596595385069075,
1_1_1_2_33_4,1017.5,5,1259,-15.840895,0.10416666666666669,759841.4791666666,-0.23245919944375598,675.0208333333333,2.2821740957339185,1.5267533327093285E-5,-31777.562499999996,333430.77907986194,-25.507637,0.10416666666666669,759841.4791666666,-0.23245919944375598,675.0208333333333,2.2821740957339185,1.5267533327093285E-5,-31777.562499999996,333430.77907986194,0.6186732,314.0226,4.2448454,0.23557985,0.596595385069075,
1_1_1_2_33_5,1324.0,5,1586,-15.72776,0.10416666666666669,375926.37499999994,-0.002023318705834422,463.16666666666663,2.2821740957339185,2.367124234304913E-5,-31562.33333333333,186765.39930553734,-25.983643,0.10416666666666669,375926.37499999994,-0.002023318705834422,463.16666666666663,2.2821740957339185,2.367124234304913E-5,-31562.33333333333,186765.39930553734,0.5989426,424.51926,3.9868174,0.25082663,0.596595385069075,
1_1_1_2_33_6,1303.5,5,1087,-15.54935,0.10416666666666669,922327.875,-0.0385944688657211,654.625,2.2821740957339185,4.715319187215796E-5,-30938.791666666668,460234.9175347388,-25.785542,0.10416666666666669,922327.875,-0.0385944688657211,654.625,2.2821740957339185,4.715319187215796E-5,-30938.791666666668,460234.9175347388,0.41695437,538.4426,2.430263,0.41147807,0.596595385069075,
1_1_1_2_33_7,1827.0,5,1778,-15.236131,0.10416666666666669,5629338.916666667,0.2657257963840379,1678.8333333333333,2.2821740957339185,3.685240748379212E-5,-28714.708333333336,3289252.9939236417,-25.178757,0.10416666666666669,5629338.916666667,0.2657257963840379,1678.8333333333333,2.2821740957339185,3.685240748379212E-5,-28714.708333333336,3289252.9939236417,0.48659003,697.21075,2.8955224,0.34536082,0.596595385069075,
1_1_1_2_33_8,1047.0,5,1154,-15.604311,0.10416666666666669,1917020.395833333,-0.26627853259643197,1029.6875,2.2821740957339185,2.5246115173210496E-5,-31896.145833333332,728693.6245659813,-26.327951,0.10416666666666669,1917020.395833333,-0.26627853259643197,1029.6875,2.2821740957339185,2.5246115173210496E-5,-31896.145833333332,728693.6245659813,0.55109835,364.50812,3.4553192,0.28940886,0.596595385069075,
1_1_1_2_33_9,1293.0,5,1472,-15.443538,0.10416666666666669,1454236.2083333333,-0.24047773929548422,796.0,2.2821740957339185,2.3318496902274972E-5,-31453.958333333332,569570.310763903,-25.567785,0.10416666666666669,1454236.2083333333,-0.24047773929548422,796.0,2.2821740957339185,2.3318496902274972E-5,-31453.958333333332,569570.310763903,0.5692189,437.02747,3.6427288,0.27451947,0.596595385069075,
1_1_1_2_33_10,771.5,5,377,-15.286598,0.10416666666666669,851441.5833333333,-0.11374847434435514,528.4166666666667,2.2821740957339185,5.204350757625833E-5,-31019.04166666667,377246.676215291,-26.571121,0.10416666666666669,851441.5833333333,-0.11374847434435514,528.4166666666667,2.2821740957339185,5.204350757625833E-5,-31019.04166666667,377246.676215291,0.24432923,362.722,1.6466552,0.60729164,0.596595385069075,
1_1_1_2_33_11,771.5,5,377,-15.37257,0.10416666666666669,1705155.3541666667,-0.20983467374415019,796.6875,2.2821740957339185,4.281652082195747E-5,-30111.104166666664,692342.1384548917,-26.632145,0.10416666666666669,1705155.3541666667,-0.20983467374415019,796.6875,2.2821740957339185,4.281652082195747E-5,-30111.104166666664,692342.1384548917,0.24432923,362.722,1.6466552,0.60729164,0.596595385069075,
1_1_1_2_34_0,3223.0,5,4320,-13.298945,0.10416666666666669,449476.1041666666,-0.15301778687903383,589.8541666666666,2.2821740957339185,3.3784316207000715E-5,-25689.229166666664,196614.51519099623,-22.388828,0.10416666666666669,449476.1041666666,-0.15301778687903383,589.8541666666666,2.2821740957339185,3.3784316207000715E-5,-25689.229166666664,196614.51519099623,0.67018306,887.7023,5.06397,0.19747353,0.15262901888533942,
1_1_1_2_34_1,2090.5,5,1781,-12.291947,0.10416666666666669,663610.5625,0.045985133240847804,712.7708333333333,2.2821740957339185,3.114634729208104E-5,-24755.895833333332,376444.8849826604,-24.362747,0.10416666666666669,663610.5625,0.045985133240847804,712.7708333333333,2.2821740957339185,3.114634729208104E-5,-24755.895833333332,376444.8849826604,0.42597464,855.5848,2.4841666,0.40254948,0.15262901888533942,
1_1_1_2_34_2,1899.5,5,1827,-11.823968,0.10416666666666669,1028223.4791666667,-0.2087982653499656,855.0208333333333,2.2821740957339185,3.0155359266392713E-5,-24149.729166666664,405985.8884548396,-22.433895,0.10416666666666669,1028223.4791666667,-0.2087982653499656,855.0208333333333,2.2821740957339185,3.0155359266392713E-5,-24149.729166666664,405985.8884548396,0.48091602,730.0916,2.8529413,0.35051546,0.15262901888533942,
1_1_1_2_34_3,3045.5,5,3745,-12.22959,0.10416666666666669,1192080.4791666667,-0.14590558136810478,943.7291666666666,2.2821740957339185,6.671857876193682E-6,-23913.854166666664,505290.577690959,-21.053152,0.10416666666666669,1192080.4791666667,-0.14590558136810478,943.7291666666666,2.2821740957339185,6.671857876193682E-6,-23913.854166666664,505290.577690959,0.6148416,947.10455,4.1926684,0.23851159,0.15262901888533942,
1_1_1_2_34_4,3223.0,5,4320,-13.109044,0.10416666666666669,438678.6458333333,-0.2986286043062951,560.6875,2.2821740957339185,3.297634911797867E-5,-26046.89583333333,171552.66623266786,-24.552702,0.10416666666666669,438678.6458333333,-0.2986286043062951,560.6875,2.2821740957339185,3.297634911797867E-5,-26046.89583333333,171552.66623266786,0.67018306,887.7023,5.06397,0.19747353,0.15262901888533942,
1_1_1_2_34_5,1771.0,5,2172,-12.337142,0.10416666666666669,1355779.0208333333,0.056595608904808234,938.6458333333333,2.2821740957339185,3.263568473874181E-5,-25129.062499999996,711217.9457465336,-22.146236,0.10416666666666669,1355779.0208333333,0.056595608904808234,938.6458333333333,2.2821740957339185,3.263568473874181E-5,-25129.062499999996,711217.9457465336,0.6132129,552.5254,4.170803,0.239762,0.15262901888533942,
1_1_1_2_34_6,1998.0,5,2262,-10.822974,0.10416666666666669,1955076.0208333333,-0.1324838690312361,1115.7291666666665,2.2821740957339185,4.755041545753713E-5,-24630.895833333332,852586.5672742799,-21.664623,0.10416666666666669,1955076.0208333333,-0.1324838690312361,1115.7291666666665,2.2821740957339185,4.755041545753713E-5,-24630.895833333332,852586.5672742799,0.5660661,678.88965,3.6089966,0.27708533,0.15262901888533942,
1_1_1_2_34_7,2480.0,5,2966,-13.16572,0.10416666666666669,1823689.6666666665,-0.288460952571955,1104.9166666666667,2.2821740957339185,2.3320531562774077E-5,-24627.958333333332,710089.8602430522,-23.253933,0.10416666666666669,1823689.6666666665,-0.288460952571955,1104.9166666666667,2.2821740957339185,2.3320531562774077E-5,-24627.958333333332,710089.8602430522,0.5979839,796.595,3.9749248,0.25157708,0.15262901888533942,
1_1_1_2_34_8,2206.0,5,2482,-13.582274,0.10416666666666669,417833.8541666666,0.0795320402404933,529.4791666666666,2.2821740957339185,4.4839237641538143E-4,-26645.27083333333,231010.40928819776,-23.61171,0.10416666666666669,417833.8541666666,0.0795320402404933,529.4791666666666,2.2821740957339185,4.4839237641538143E-4,-26645.27083333333,231010.40928819776,0.5625567,753.9336,3.5720208,0.27995357,0.15262901888533942,
1_1_1_2_34_9,2019.5,5,2223,-13.387251,0.10416666666666669,1435152.6041666665,0.1594560117390187,970.1458333333334,2.2821740957339185,4.259419739584028E-4,-26618.4375,881298.7825520933,-23.434433,0.10416666666666669,1435152.6041666665,0.1594560117390187,970.1458333333334,2.2821740957339185,4.259419739584028E-4,-26618.4375,881298.7825520933,0.55038375,703.8742,3.448238,0.29000318,0.15262901888533942,
1_1_1_2_34_10,1823.5,5,2209,-13.318078,0.10416666666666669,2070249.6041666665,0.11099085582725078,1165.1041666666667,2.2821740957339185,2.9439886425332395E-5,-26418.145833333336,1216050.9110242948,-23.657066,0.10416666666666669,2070249.6041666665,0.11099085582725078,1165.1041666666667,2.2821740957339185,2.9439886425332395E-5,-26418.145833333336,1216050.9110242948,0.6057033,577.25037,4.072323,0.24556011,0.15262901888533942,
1_1_1_2_34_11,1692.5,5,1661,-13.254101,0.10416666666666669,2134187.4791666665,-0.0678512370183876,1222.6041666666665,2.2821740957339185,2.066656580880901E-5,-25706.6875,1023003.200954847,-22.613558,0.10416666666666669,2134187.4791666665,-0.0678512370183876,1222.6041666666665,2.2821740957339185,2.066656580880901E-5,-25706.6875,1023003.200954847,0.49069422,642.4892,2.9269142,0.34165674,0.15262901888533942,
1_1_1_2_34_12,1463.5,5,1721,-13.572027,0.10416666666666669,272646.0208333333,-0.10306508281626474,378.8125,2.2821740957339185,0.03188641714784875,-27220.687499999996,120507.91970487684,-23.071177,0.10416666666666669,272646.0208333333,-0.10306508281626474,378.8125,2.2821740957339185,0.03188641714784875,-27220.687499999996,120507.91970487684,0.587974,478.77417,3.854063,0.25946644,0.15262901888533942,
1_1_1_2_34_13,1948.0,5,2628,-14.380171,0.10416666666666669,731084.5625,-0.2706403888771486,700.0625,2.2821740957339185,4.4286690315118544E-4,-27704.4375,277956.5447048545,-23.935902,0.10416666666666669,731084.5625,-0.2706403888771486,700.0625,2.2821740957339185,4.4286690315118544E-4,-27704.4375,277956.5447048545,0.674538,530.82855,5.1451106,0.19435929,0.15262901888533942,
1_1_1_2_34_14,1937.5,5,2163,-14.860695,0.10416666666666669,918766.0,-0.2732023147702481,806.9583333333334,2.2821740957339185,2.3583848260930912E-5,-27828.874999999996,351568.10329861194,-24.207666,0.10416666666666669,918766.0,-0.2732023147702481,806.9583333333334,2.2821740957339185,2.3583848260930912E-5,-27828.874999999996,351568.10329861194,0.55819356,666.90686,3.526869,0.2835376,0.15262901888533942,
1_1_1_2_34_15,2874.5,5,2935,-13.523485,0.10416666666666669,1430073.7708333333,0.1580536145183505,1012.0625,2.2821740957339185,1.4655679811893994E-5,-26722.104166666668,833599.2582465261,-24.344728,0.10416666666666669,1430073.7708333333,0.1580536145183505,1012.0625,2.2821740957339185,1.4655679811893994E-5,-26722.104166666668,833599.2582465261,0.51052356,1062.6533,3.0859985,0.32404423,0.15262901888533942,
1_1_1_2_35_0,1367.5,5,1539,-17.633102,0.10416666666666669,1845905.4791666665,0.10516453074437429,1127.8125,2.2821740957339185,1.3728230023204119E-5,-33697.479166666664,1094185.7287326604,-27.529495,0.10416666666666669,1845905.4791666665,0.10516453074437429,1127.8125,2.2821740957339185,1.3728230023204119E-5,-33697.479166666664,1094185.7287326604,0.5627057,467.249,3.5735786,0.27983153,0.14270064087116674,
1_1_1_2_35_1,1337.0,5,1300,-17.05729,0.10416666666666669,2117646.4375,0.11865583980565123,1215.7708333333333,2.2821740957339185,2.5133465792464476E-5,-33600.77083333333,1297552.1905382425,-27.410131,0.10416666666666669,2117646.4375,0.11865583980565123,1215.7708333333333,2.2821740957339185,2.5133465792464476E-5,-33600.77083333333,1297552.1905382425,0.48616305,510.497,2.8922853,0.34574735,0.14270064087116674,
1_1_1_2_35_2,1577.5,5,1815,-16.047771,0.10416666666666669,2485021.854166666,0.11006271268985773,1256.4375,2.2821740957339185,1.4750721872990089E-5,-32843.979166666664,1415519.661024332,-27.558283,0.10416666666666669,2485021.854166666,0.11006271268985773,1256.4375,2.2821740957339185,1.4750721872990089E-5,-32843.979166666664,1415519.661024332,0.5752773,527.7179,3.7089553,0.2696177,0.14270064087116674,
1_1_1_2_35_3,1863.5,5,1853,-15.045974,0.10416666666666669,2087042.270833333,-0.07320247427784804,1070.6875,2.2821740957339185,1.1349092471067808E-4,-32297.3125,917358.2790798545,-26.986723,0.10416666666666669,2087042.270833333,-0.07320247427784804,1070.6875,2.2821740957339185,1.1349092471067808E-4,-32297.3125,917358.2790798545,0.49718273,701.4301,2.977588,0.33584228,0.14270064087116674,
1_1_1_2_35_4,1324.0,5,1420,-18.080318,0.10416666666666669,670868.3958333333,-0.37944381536369837,711.4375,2.2821740957339185,1.6102046247222505E-5,-34709.479166666664,241168.02039931715,-27.190617,0.10416666666666669,670868.3958333333,-0.37944381536369837,711.4375,2.2821740957339185,1.6102046247222505E-5,-34709.479166666664,241168.02039931715,0.53625375,471.6299,3.3127036,0.30186823,0.14270064087116674,
1_1_1_2_35_5,1425.0,5,1700,-17.559134,0.10416666666666669,1677847.3333333337,-0.3809831871514463,1077.2916666666667,2.2821740957339185,1.67745255804759E-5,-34823.45833333333,588652.9782986343,-27.174902,0.10416666666666669,1677847.3333333337,-0.3809831871514463,1077.2916666666667,2.2821740957339185,1.67745255804759E-5,-34823.45833333333,588652.9782986343,0.5964912,458.99124,3.9565217,0.25274727,0.14270064087116674,
