system:index,B10,B2,B3,B4,B5,B6,B7,ClassID,EVI,LSWI,NDTI,NDVI,SATVI,random,.geo
1_1_1_2_34_9,302.77643,0.14473243,0.14061856,0.15572049,0.28019807,0.327521,0.22129658,5,0.27563002530211705,-0.07786974,0.19355142,0.28555238,0.29142496265593953,0.15262901888533942,
1_1_1_2_35_0,302.8428,0.12426754,0.11342731,0.11312846,0.26467532,0.25476885,0.17695506,5,0.37458210305309714,0.01907129,0.1802397,0.40112585,0.3062048697069482,0.14270064087116674,
1_1_1_2_35_1,302.69623,0.12812634,0.1192027,0.121932656,0.25374678,0.301235,0.18611704,5,0.32168767820537736,-0.08556716,0.23621109,0.3508686,0.34510344805923937,0.14270064087116674,
1_1_1_2_35_2,302.3382,0.12710541,0.11816137,0.12903954,0.23354934,0.2950645,0.16592088,5,0.24777192875332676,-0.11637071,0.2801469,0.28823224,0.32217640793362184,0.14270064087116674,
1_1_1_2_35_3,303.11832,0.12267659,0.10766928,0.11506303,0.244988,0.24453658,0.16195084,5,0.31992028217507545,9.2215143E-4,0.20316923,0.36085156,0.28706885398542004,0.14270064087116674,
1_1_1_2_35_4,302.8783,0.12403448,0.115261525,0.123191595,0.24949192,0.2551813,0.15631615,5,0.29833324283941626,-0.011273428,0.24025705,0.3388943,0.2819403546629261,0.14270064087116674,
1_1_1_2_35_5,302.90152,0.12392326,0.11377303,0.116914116,0.24860433,0.2718377,0.16356523,5,0.3225599580668209,-0.044641636,0.2486719,0.36028334,0.3227525489228718,0.14270064087116674,
1_1_1_2_35_6,302.9961,0.11912586,0.10378781,0.10775305,0.23780966,0.22596182,0.15464962,5,0.32813275585955043,0.025546717,0.18736222,0.3763618,0.2787295989323988,0.14270064087116674,
1_1_1_2_35_7,302.8451,0.11915942,0.10488291,0.10643461,0.24199499,0.2062194,0.15910825,5,0.3433970430207506,0.079818025,0.12895589,0.38906103,0.24675630003710028,0.14270064087116674,
1_1_1_2_35_8,302.5713,0.12043375,0.108507216,0.11307387,0.25684285,0.24039496,0.16116416,5,0.3482664453318117,0.03307851,0.19730793,0.3886523,0.28622342857796595,0.14270064087116674,
1_1_1_2_40_0,301.09998,0.117041625,0.11532536,0.10472247,0.25417167,0.23511848,0.14023197,5,0.37187729440408723,0.038940474,0.25279444,0.41641584,0.30532119711830336,0.019836813815252596,
1_1_1_2_40_1,301.4084,0.11806566,0.11611776,0.10822225,0.2816587,0.2696432,0.14334391,5,0.41472141351692055,0.021794813,0.30581895,0.44484463,0.34736488359185663,0.019836813815252596,
1_1_1_2_40_2,302.59583,0.12590756,0.11672297,0.12307143,0.29793137,0.31710863,0.19205384,5,0.4003008386686018,-0.031180505,0.24560882,0.4153415,0.3606355318004692,0.019836813815252596,
1_1_1_2_40_3,301.1603,0.114043355,0.11586105,0.10135134,0.26528496,0.24312063,0.13361908,5,0.40256062535156456,0.043595765,0.2906557,0.4471287,0.32954759845557,0.019836813815252596,
1_1_1_2_40_4,301.36206,0.120814554,0.11412645,0.11790176,0.27144504,0.31044552,0.18273212,5,0.35782752430063325,-0.06702374,0.25896025,0.39436123,0.36757295913432386,0.019836813815252596,
1_1_1_2_40_5,301.57504,0.118392795,0.11652995,0.11253952,0.2754165,0.29193926,0.1760749,5,0.3831650434095024,-0.029122407,0.24756591,0.4198336,0.359868087143015,0.019836813815252596,
1_1_1_2_42_0,303.40915,0.13381925,0.12122952,0.129244,0.27624986,0.3801193,0.22919269,5,0.35065866658147404,-0.15824851,0.24770005,0.36253536,0.40569137418859036,0.16939898512914786,
1_1_1_2_42_1,303.42282,0.1342529,0.124834664,0.1317759,0.2815333,0.38385668,0.2315413,5,0.35144686296212935,-0.15377957,0.24750711,0.36233744,0.40300872774556556,0.16939898512914786,
1_1_1_2_42_2,303.32706,0.13457747,0.12627886,0.13040268,0.28598124,0.376255,0.22912735,5,0.3672540351037691,-0.13631657,0.24303262,0.3736421,0.39935504397333915,0.16939898512914786,
1_1_1_2_42_3,303.54807,0.13524775,0.128416,0.13664506,0.2896487,0.38268328,0.23215482,5,0.34927205769725245,-0.13837594,0.24482618,0.35891598,0.39087918411303374,0.16939898512914786,
1_1_1_2_42_4,303.3988,0.13457023,0.12600753,0.13083133,0.28684384,0.38628882,0.23580873,5,0.3670692026963602,-0.1477346,0.24189147,0.37352592,0.4065394484508964,0.16939898512914786,
1_1_1_2_42_5,303.54807,0.13710915,0.12887026,0.13425422,0.28762898,0.39508557,0.24444476,5,0.3600902063784334,-0.15739608,0.23554914,0.36354792,0.4052422344041168,0.16939898512914786,
1_1_1_2_42_6,304.2923,0.14068535,0.1324858,0.14241856,0.30587184,0.40084928,0.24110115,5,0.36972246348329857,-0.13439168,0.2488481,0.36461473,0.39349055230468205,0.16939898512914786,
1_1_1_2_42_7,303.6618,0.1362426,0.13000023,0.13740346,0.29207596,0.39827728,0.2425672,5,0.3532376941201806,-0.1538362,0.2429764,0.3601395,0.40165050502784844,0.16939898512914786,
1_1_1_2_42_8,303.93854,0.13886842,0.12827545,0.1365078,0.28771704,0.40238267,0.24741265,5,0.35486777240092887,-0.16615805,0.2384905,0.35643658,0.40628554479092516,0.16939898512914786,
1_1_1_2_43_0,304.1813,0.13925424,0.12989444,0.14296514,0.2838807,0.39069507,0.245406,5,0.3210610206891614,-0.158343,0.22840562,0.33013225,0.3820749879958655,0.6604391224995221,
1_1_1_2_43_1,302.80847,0.13134402,0.1255833,0.1391207,0.27367172,0.37361303,0.2230978,5,0.2994505736488552,-0.15440084,0.2522415,0.32595322,0.37827883897293796,0.6604391224995221,
1_1_1_2_43_2,303.3997,0.12959236,0.12434777,0.139054,0.272514,0.36459148,0.22624394,5,0.29399184633019604,-0.14452472,0.23415579,0.32427204,0.36872301714941164,0.6604391224995221,
1_1_1_2_43_3,304.17572,0.13847274,0.12673816,0.13951415,0.2804972,0.40030384,0.24745548,5,0.32664102833143666,-0.17597894,0.23596475,0.33566484,0.3979283907483745,0.6604391224995221,
1_1_1_2_43_4,303.8186,0.1293181,0.12515448,0.13902499,0.28203735,0.3815633,0.23465689,5,0.3118995300888635,-0.1499787,0.23839924,0.33964652,0.38404769980021985,0.6604391224995221,
1_1_1_2_43_5,304.31805,0.13172781,0.12405347,0.13770789,0.2661777,0.36979157,0.23317942,5,0.2907961263844672,-0.16292274,0.22656505,0.3180847,0.37569330292257924,0.6604391224995221,
1_1_1_2_43_6,304.30814,0.14081566,0.12688085,0.13971134,0.28432807,0.40895736,0.24847448,5,0.33900524016503836,-0.17976621,0.24410574,0.34104553,0.4050145282104816,0.6604391224995221,
1_1_1_2_43_7,304.03867,0.13494168,0.12916622,0.14174755,0.29123166,0.39914808,0.24513921,5,0.33081825897237493,-0.15631457,0.23903757,0.34524548,0.3925617354730023,0.6604391224995221,
1_1_1_2_43_8,303.41174,0.13027704,0.12315993,0.13912736,0.28843313,0.38539886,0.23341766,5,0.3256767184584476,-0.14390194,0.24559978,0.34920385,0.38774448229348474,0.6604391224995221,
1_1_1_2_48_0,302.53342,0.13839006,0.1345428,0.14122556,0.32246628,0.3149177,0.19125159,5,0.4003040371230529,0.01184305,0.24431771,0.39086458,0.3136816082872114,0.37717245696322643,
1_1_1_2_48_1,302.6756,0.13781871,0.13511036,0.13845545,0.30112934,0.30390474,0.1882947,5,0.3703120386198652,-0.004587181,0.23488456,0.3700626,0.3068396446933826,0.37717245696322643,
1_1_1_2_48_2,302.12775,0.12360875,0.11902182,0.12867361,0.28603768,0.2970062,0.17748842,5,0.3478385551355811,-0.018812489,0.25188437,0.3794545,0.32382315669851136,0.37717245696322643,
1_1_1_2_48_3,302.14532,0.12582669,0.12612492,0.13448614,0.30650043,0.31040788,0.19202283,5,0.3676408026065555,-0.0063339104,0.23562463,0.39006698,0.3241426989726121,0.37717245696322643,
1_1_1_2_48_4,301.61667,0.11905359,0.11381829,0.1260252,0.28907356,0.29798573,0.19109276,5,0.3537384436418851,-0.015181049,0.21855995,0.39279413,0.32962361831028336,0.37717245696322643,
1_1_1_2_48_5,299.90515,0.11902894,0.108739726,0.11405979,0.27285644,0.28352302,0.17023166,5,0.37293783823079274,-0.01917141,0.24967538,0.4104161,0.34564206649926255,0.37717245696322643,
1_1_2_1_0,303.68335,0.15234663,0.13475764,0.13437772,0.17331582,0.21032043,0.17630011,6,0.11630502448234714,-0.096457526,0.087994084,0.12654833,0.17279727323429417,0.6574684650565205,
1_1_2_1_1,303.82996,0.1443957,0.12518014,0.12060881,0.15553091,0.194991,0.16347772,6,0.10965022662100177,-0.11257525,0.087910846,0.12646535,0.18224383674336342,0.6574684650565205,
1_1_2_1_2,303.589,0.13757214,0.11625703,0.11158775,0.14875442,0.16985446,0.13836992,6,0.11814097006123916,-0.066225536,0.10214813,0.14276086,0.1574608258331924,0.6574684650565205,
1_1_2_1_3,303.68228,0.14622954,0.12398415,0.12366448,0.1579768,0.19672702,0.16106673,6,0.10679320350549955,-0.10924668,0.099667184,0.121829875,0.17717965272298866,0.6574684650565205,
1_1_2_2_0,304.47662,0.1408056,0.13116851,0.13030648,0.17208311,0.18086734,0.147919,6,0.11632018717032375,-0.02488801,0.10021202,0.13815498,0.12616924675338578,0.3565860238610782,
1_1_2_2_1,304.82214,0.13562977,0.118067205,0.11843885,0.1516247,0.16375741,0.14021777,6,0.09817897341854169,-0.038469903,0.077439375,0.12288163,0.12211838154737034,0.3565860238610782,
1_1_2_2_2,303.45956,0.13551894,0.11691105,0.111342646,0.15131472,0.17407414,0.14500849,6,0.12444938228955088,-0.069945306,0.091091305,0.15218334,0.16723803596094255,0.3565860238610782,
1_1_2_3_0,304.64783,0.17715362,0.18876824,0.22349624,0.30547506,0.34558594,0.25542942,6,0.1555220608075977,-0.061608493,0.15000702,0.15497781,0.17741619946120255,0.5057776814342191,
1_1_2_3_1,305.8737,0.18682933,0.2054022,0.2353892,0.3157149,0.3609421,0.28771585,6,0.1513488613651184,-0.06683918,0.11288884,0.14575411,0.17239840213466076,0.5057776814342191,
1_1_2_3_2,306.0147,0.17791831,0.17808877,0.19576177,0.27218345,0.31685627,0.2557451,6,0.17175468675238278,-0.07584008,0.10672547,0.1633133,0.19215771519690292,0.5057776814342191,
1_1_2_3_3,305.91522,0.18047975,0.18547931,0.20720083,0.2838362,0.32999492,0.26893002,6,0.16327030784202007,-0.07519777,0.101957515,0.1560684,0.1860684000063685,0.5057776814342191,
1_1_2_4_0,304.53253,0.13906652,0.11415277,0.11071833,0.15419787,0.18805143,0.14946257,6,0.14016452516755828,-0.098914914,0.11433264,0.16412564,0.19882953876877746,0.31088107731168313,
1_1_2_4_1,303.89124,0.13256755,0.114576936,0.11435563,0.15332574,0.18924746,0.14337762,6,0.11526849661191901,-0.10485853,0.13790254,0.14558393,0.1908114846662909,0.31088107731168313,
1_1_2_4_2,303.84506,0.13583422,0.11674431,0.1137584,0.15080458,0.1838925,0.15078747,6,0.11369461740651587,-0.09885932,0.09891548,0.14002782,0.18071087204394018,0.31088107731168313,
1_1_2_4_3,304.3737,0.14328745,0.12454763,0.120298974,0.17248814,0.20615521,0.17398001,6,0.15918588782811896,-0.088915,0.08464146,0.17824952,0.20394506300059442,0.31088107731168313,
1_1_2_4_4,303.7999,0.13406447,0.11537447,0.114222266,0.17338419,0.18052109,0.14159387,6,0.1733460681446795,-0.02016612,0.12084882,0.20570444,0.1728590194902507,0.31088107731168313,
1_1_2_4_5,302.99835,0.13175602,0.112851895,0.11335314,0.14506012,0.16425233,0.13153046,6,0.09470325009870136,-0.06204795,0.11062802,0.12269874,0.13940928220085896,0.31088107731168313,
1_1_2_5_0,300.98846,0.11639349,0.10999793,0.1161671,0.31397077,0.3008742,0.1821885,6,0.4345338784686417,0.021300606,0.2456942,0.4598611,0.3604200674278598,0.2823012110999207,
1_1_2_5_1,301.2382,0.13013026,0.12380881,0.13269378,0.33060235,0.3466936,0.2207977,6,0.4299413771526966,-0.02375809,0.2218464,0.42717507,0.36551446392108167,0.2823012110999207,
1_1_2_5_2,302.98447,0.14667292,0.14718668,0.17015237,0.3275833,0.3747961,0.2584337,6,0.31525265196107966,-0.06721834,0.18376014,0.31629428,0.308031872410433,0.2823012110999207,
1_1_2_5_3,301.81534,0.1406591,0.13448228,0.14609665,0.33202672,0.3620656,0.23404168,6,0.4029123091087384,-0.04327795,0.2147666,0.38887468,0.34907294918497606,0.2823012110999207,
1_1_2_5_4,302.88385,0.14576682,0.14172585,0.1552197,0.30250016,0.3451221,0.22899581,6,0.3228228350832336,-0.06581297,0.20226905,0.32176986,0.31173775801857556,0.2823012110999207,
1_1_2_5_5,302.83466,0.14861982,0.14661722,0.1673649,0.30742705,0.34955877,0.24523073,6,0.29253534012183513,-0.064128816,0.1754033,0.29499692,0.28864753249005587,0.2823012110999207,
1_1_2_6_0,303.79688,0.13330844,0.11306873,0.109325215,0.14850639,0.19018519,0.15645806,6,0.12173443950667766,-0.123058274,0.09729635,0.1519642,0.20680406060227358,0.04429038329925983,
1_1_2_6_1,302.51736,0.12061205,0.100227855,0.10535175,0.15312076,0.18230402,0.13889706,6,0.1356086275287929,-0.08700392,0.13513952,0.1848127,0.20457137638378353,0.04429038329925983,
1_1_2_6_2,302.43698,0.12378006,0.10733648,0.110958144,0.15747795,0.17999622,0.13893569,6,0.12996152846254766,-0.06672593,0.1287439,0.17329936,0.18198021505360198,0.04429038329925983,
1_1_2_6_3,304.0364,0.14625691,0.13067833,0.12407602,0.16724256,0.19887947,0.16822761,6,0.13244975066989642,-0.086410835,0.08349567,0.14817639,0.17966851279183343,0.04429038329925983,
1_1_2_6_4,303.71182,0.13619067,0.11835729,0.12061763,0.15784666,0.1829256,0.14975312,6,0.10820852492423642,-0.07359442,0.09971324,0.1336941,0.1582813319465062,0.04429038329925983,
1_1_2_6_5,303.2106,0.14147893,0.12121078,0.12110013,0.17435166,0.1901686,0.14908974,6,0.15851303792303065,-0.04339112,0.12108432,0.18023765,0.1722149488857851,0.04429038329925983,
1_1_2_11_0,302.86212,0.1290319,0.10894268,0.10620639,0.15396994,0.18186437,0.14038205,6,0.14500713979743649,-0.08306007,0.12872855,0.18358149,0.20077077374884755,0.04687085324777096,
1_1_2_11_1,302.51276,0.116721526,0.09465051,0.088941924,0.15885386,0.17280489,0.12846608,6,0.21390420740249969,-0.04206442,0.14717251,0.28213528,0.24011957282786356,0.04687085324777096,
1_1_2_11_2,302.82217,0.123468235,0.10467811,0.100995995,0.15643594,0.17294574,0.13256702,6,0.16570998342085758,-0.050123617,0.13216706,0.21535768,0.1988963226775885,0.04687085324777096,
1_1_2_11_3,303.55035,0.13515468,0.11749305,0.10963228,0.14678767,0.17958918,0.15258782,6,0.11744338787333773,-0.10050195,0.08128608,0.14490055,0.18399628410356086,0.04687085324777096,
1_1_2_11_4,302.7707,0.1182273,0.09982042,0.091903396,0.15856831,0.1772682,0.13190332,6,0.20243597298574642,-0.055681556,0.14673048,0.26615745,0.2391065306458439,0.04687085324777096,
1_1_2_11_5,302.94342,0.12346691,0.10595076,0.099017024,0.1649234,0.18069997,0.13577212,6,0.19779261236854886,-0.045646723,0.14196464,0.24970171,0.2220235381352337,0.04687085324777096,
1_1_2_11_6,302.87714,0.1297628,0.10876506,0.10362276,0.14813004,0.17990646,0.14797509,6,0.1396709139902616,-0.09686853,0.09738691,0.17678964,0.20407318200057428,0.04687085324777096,
1_1_2_11_7,302.8531,0.11952864,0.09937443,0.09217551,0.15356834,0.17260128,0.12913315,6,0.1894474011858939,-0.05835289,0.1440609,0.24982446,0.22829174014986436,0.04687085324777096,
1_1_2_11_8,303.6959,0.13059306,0.11208613,0.105964586,0.14803681,0.16950984,0.12608378,6,0.13076037391379866,-0.06762167,0.14691138,0.16563776,0.17549469271252358,0.04687085324777096,
1_1_2_14_0,304.9768,0.16186383,0.14370117,0.15445739,0.22145016,0.30595058,0.24457255,6,0.1792754358388544,-0.1602205,0.11149038,0.17821608,0.2643020443945415,0.25634679925186554,
1_1_2_14_1,304.9826,0.18597496,0.1684385,0.17194672,0.2362127,0.34295887,0.29151377,6,0.1840207047907183,-0.18430836,0.08108324,0.15745313,0.2653857250320961,0.25634679925186554,
1_1_2_14_2,304.99426,0.20775332,0.19938225,0.21077527,0.2683894,0.35451192,0.32000017,6,0.14774503791916765,-0.13826029,0.051165495,0.12023869,0.203088887034756,0.25634679925186554,
1_1_2_14_3,305.06458,0.19681948,0.19275254,0.21086048,0.2695151,0.30894876,0.2665919,6,0.1385282428273724,-0.068169616,0.07359488,0.12210159,0.15298632519915953,0.25634679925186554,
1_1_2_17_0,305.6579,0.15710154,0.13159928,0.12603773,0.1714332,0.20198141,0.16246228,6,0.1514397633783213,-0.08180777,0.10843687,0.15260471,0.1807607354449052,0.4777391496062562,
1_1_2_17_1,305.6579,0.15710154,0.13159928,0.12603773,0.1714332,0.20198141,0.16246228,6,0.1514397633783213,-0.08180777,0.10843687,0.15260471,0.1807607354449052,0.4777391496062562,
1_1_2_17_2,305.42944,0.169206,0.15649669,0.15149784,0.18842323,0.24298604,0.18858829,6,0.11144053597784491,-0.12647574,0.12604491,0.10862931,0.18607323643720555,0.4777391496062562,
1_1_2_17_3,305.42944,0.169206,0.15649669,0.15149784,0.18842323,0.24298604,0.18858829,6,0.11144053597784491,-0.12647574,0.12604491,0.10862931,0.18607323643720555,0.4777391496062562,
1_1_2_17_4,305.29263,0.1642779,0.14675838,0.14541435,0.19193657,0.22255744,0.17873694,6,0.13973346557987684,-0.07387531,0.10919789,0.13790451,0.16659815448913415,0.4777391496062562,
1_1_2_17_5,305.29263,0.1642779,0.14675838,0.14541435,0.19193657,0.22255744,0.17873694,6,0.13973346557987684,-0.07387531,0.10919789,0.13790451,0.16659815448913415,0.4777391496062562,
1_1_2_20_0,303.98877,0.1658297,0.15300666,0.16123104,0.19890563,0.20329934,0.17327748,6,0.10209151488144219,-0.010924061,0.079723075,0.104611926,0.09177093582904813,0.5123521902095841,
1_1_2_20_1,303.98877,0.1658297,0.15300666,0.16123104,0.19890563,0.20329934,0.17327748,6,0.10209151488144219,-0.010924061,0.079723075,0.104611926,0.09177093582904813,0.5123521902095841,
1_1_2_20_2,303.84473,0.16272123,0.15394743,0.15963759,0.20995402,0.20495161,0.16618356,6,0.1327792262806842,0.01205674,0.10445804,0.13614064,0.09918484644220338,0.5123521902095841,
1_1_2_20_3,303.31116,0.16750135,0.15602109,0.16526277,0.21058907,0.22032198,0.18485956,6,0.11979602307714429,-0.022586836,0.087522306,0.12059617,0.11424580169526749,0.5123521902095841,
1_1_2_20_4,303.31116,0.16750135,0.15602109,0.16526277,0.21058907,0.22032198,0.18485956,6,0.11979602307714429,-0.022586836,0.087522306,0.12059617,0.11424580169526749,0.5123521902095841,
1_1_2_20_5,303.98413,0.16743994,0.16195586,0.16639599,0.23502856,0.23396528,0.19381571,6,0.1755120266512372,0.0022671667,0.09385543,0.17097253,0.13545856529023406,0.5123521902095841,
1_1_2_20_6,303.96045,0.16924146,0.15862931,0.16980517,0.21998903,0.23489103,0.19414157,6,0.12940534012944907,-0.032760274,0.094979875,0.12874451,0.12933822200441944,0.5123521902095841,
1_1_2_20_7,303.96045,0.16924146,0.15862931,0.16980517,0.21998903,0.23489103,0.19414157,6,0.12940534012944907,-0.032760274,0.094979875,0.12874451,0.12933822200441944,0.5123521902095841,
1_1_2_20_8,303.73907,0.17560053,0.16888395,0.17959327,0.24329092,0.28881586,0.2462875,6,0.15863393562673214,-0.08555602,0.07947691,0.1506267,0.18770770368480164,0.5123521902095841,
1_1_2_21_0,305.72052,0.13503258,0.13905092,0.19364637,0.24824183,0.25704896,0.19198255,6,0.09767497589329517,-0.01742984,0.14490388,0.123550385,0.11559341885407039,0.3026667202224863,
1_1_2_21_1,304.39316,0.15166259,0.16126636,0.22197552,0.29708162,0.32142022,0.23984349,6,0.12589313631865165,-0.039350897,0.14534475,0.14469717,0.1514831135805289,0.3026667202224863,
1_1_2_21_2,302.9822,0.1609045,0.17309108,0.23747219,0.30713663,0.3378152,0.2512367,6,0.11419005854640853,-0.04756723,0.14697939,0.12791647,0.14478632837053199,0.3026667202224863,
1_1_2_21_3,305.81442,0.14521813,0.15846214,0.22876404,0.30319223,0.3200301,0.23595175,6,0.11727323689743688,-0.02701743,0.15122497,0.13991411,0.13814160586083615,0.3026667202224863,
1_1_2_21_4,304.42822,0.1571951,0.1698656,0.22678375,0.283944,0.31196648,0.24835032,6,0.09749763310335971,-0.047024626,0.11353605,0.11191923,0.1301344659918513,0.3026667202224863,
1_1_2_21_5,304.55533,0.15707521,0.16529405,0.24625362,0.30248976,0.3068143,0.22859874,6,0.08776213922547688,-0.0070975325,0.14608453,0.10248166,0.09140658291028511,0.3026667202224863,
1_1_2_21_6,305.67133,0.14688195,0.1579519,0.22885278,0.28120163,0.28695336,0.23255755,6,0.08428661185066973,-0.010123521,0.10470581,0.102633856,0.09281293463001071,0.3026667202224863,
1_1_2_21_7,305.8926,0.1483683,0.1507642,0.23972307,0.30975878,0.3170574,0.23566335,6,0.10706630793842684,-0.011643954,0.1472607,0.12745774,0.11564797048372058,0.3026667202224863,
1_1_2_21_8,305.38086,0.15692942,0.1653626,0.25215366,0.32780725,0.34818402,0.25517786,6,0.113678725522607,-0.030143542,0.15414657,0.130446,0.13333707738553463,0.3026667202224863,
1_1_2_22_0,307.0331,0.16056964,0.15151846,0.14630517,0.18284264,0.24078791,0.2041872,6,0.1066598807682855,-0.13678254,0.08225338,0.11100626,0.19356654660324196,0.5991944718484491,
1_1_2_22_1,307.15036,0.16076967,0.14230965,0.1413137,0.19719586,0.27272555,0.24188687,6,0.16645355465805933,-0.16072835,0.059926037,0.16508295,0.2502914590992865,0.5991944718484491,
1_1_2_23_0,305.19977,0.15698785,0.14334798,0.14483118,0.20259598,0.25121957,0.21240985,6,0.16150319822602077,-0.10714395,0.08370849,0.16626449,0.21314000153400972,0.2624691859725391,
1_1_2_23_1,305.02368,0.16143635,0.13922846,0.13623916,0.17355227,0.18395296,0.15704909,6,0.11956043542586453,-0.029092394,0.0788965,0.12044594,0.11599093675612485,0.2624691859725391,
1_1_2_23_2,305.29407,0.14837143,0.12888288,0.12147255,0.16629791,0.24516878,0.2072855,6,0.14323992633258487,-0.19168225,0.08372842,0.15576775,0.26411211685355573,0.2624691859725391,
1_1_2_23_3,305.24164,0.20171686,0.17769039,0.17616415,0.22547117,0.3241673,0.28196678,6,0.16017516220374675,-0.17956556,0.06962244,0.122765645,0.23643186993800122,0.2624691859725391,
1_1_2_23_4,305.31976,0.15047708,0.12883674,0.12668961,0.1635651,0.22984476,0.19119051,6,0.11594246789720215,-0.16847484,0.09180763,0.12704526,0.22694791098530026,0.2624691859725391,
1_1_2_23_5,305.35114,0.18175328,0.17367047,0.17691393,0.23511201,0.39115328,0.33547375,6,0.1558688939340258,-0.2491616,0.07662739,0.14124858,0.2989630959079329,0.2624691859725391,
1_1_2_24_0,305.6482,0.18968825,0.17713286,0.18031538,0.23902994,0.32634637,0.28277478,6,0.1634118959036826,-0.15443948,0.0715319,0.14001484,0.230749923740458,0.5959304543255552,
1_1_2_24_1,305.52783,0.19671841,0.19105926,0.19418769,0.24686924,0.3519189,0.31112108,6,0.14061803589218907,-0.17543712,0.061531477,0.11944388,0.23056193905949016,0.5959304543255552,
1_1_2_24_2,305.43076,0.18238847,0.18105471,0.18388285,0.23664452,0.32045576,0.28574347,6,0.13569997305221254,-0.15044193,0.05726217,0.1254655,0.21629893032684144,0.5959304543255552,
1_1_2_24_3,305.6645,0.1706161,0.1603347,0.15941234,0.21695992,0.29792333,0.25698698,6,0.16096088667037833,-0.15724614,0.07377111,0.15290071,0.24144215826632248,0.5959304543255552,
1_1_2_24_4,305.40887,0.17829517,0.1576402,0.15656015,0.22872293,0.34177816,0.30006754,6,0.21713014041975728,-0.1981683,0.064985424,0.18729807,0.29406582759342126,0.5959304543255552,
1_1_2_24_5,305.20197,0.19209236,0.17370588,0.17817329,0.24696505,0.35005993,0.30121416,6,0.19647781284686044,-0.172681,0.07500032,0.1618103,0.2597569710590559,0.5959304543255552,
1_1_2_27_0,304.15463,0.30751818,0.33411384,0.37854093,0.4786478,0.45092615,0.3097568,6,0.17337440012149627,0.02982188,0.1855824,0.116785094,0.07360436746237288,0.6767892570831074,
1_1_2_27_1,303.96384,0.2548886,0.2664737,0.271184,0.35415366,0.33384234,0.23743804,6,0.19392808923545302,0.029522447,0.16875128,0.13267979,0.08721012829759049,0.6767892570831074,
1_1_2_27_2,304.68735,0.19673574,0.19165868,0.19981563,0.29760665,0.28360394,0.21134928,6,0.23945324025429732,0.024092318,0.1459828,0.19659556,0.14280089624835257,0.6767892570831074,
1_1_2_27_3,303.65726,0.26607567,0.2869465,0.31199563,0.40041822,0.40833503,0.31978342,6,0.17312990214367913,-0.009788904,0.12161704,0.1241169,0.11040605677350343,0.6767892570831074,
1_1_2_27_4,302.9391,0.26138425,0.2604378,0.28557032,0.3760488,0.40781388,0.3176309,6,0.20033515867207294,-0.040523775,0.12431407,0.13675313,0.14501643030117894,0.6767892570831074,
1_1_2_27_5,304.4189,0.21703525,0.21618596,0.22651708,0.29098243,0.29672927,0.23048721,6,0.1576446452905111,-0.009778335,0.12564489,0.12457083,0.11093831308608484,0.6767892570831074,
1_1_2_27_6,304.03296,0.21826525,0.2228059,0.23515701,0.28113064,0.3476843,0.2905532,6,0.10893364280765161,-0.10583981,0.08951383,0.08904654,0.15733147157168753,0.6767892570831074,
1_1_2_27_7,303.00534,0.27300993,0.2864377,0.3008154,0.358132,0.46613318,0.42724586,6,0.12846071609922982,-0.13102722,0.04352836,0.08698206,0.1690225782907284,0.6767892570831074,
1_1_2_27_8,303.38586,0.21328601,0.2011881,0.20871663,0.2890677,0.3252576,0.27840889,6,0.21330876416990882,-0.05891002,0.077606946,0.16141741,0.17661923682864877,0.6767892570831074,
1_1_2_29_0,304.39178,0.15536653,0.13433251,0.1422358,0.20496878,0.24325784,0.19632019,6,0.175597766607633,-0.08542343,0.10677887,0.18068016,0.20846391846712506,0.12017275281862694,
1_1_2_29_1,304.3511,0.15760066,0.13832541,0.16875799,0.229431,0.27779165,0.24603832,6,0.14310023655821694,-0.095344014,0.06061763,0.1523724,0.1949023260852458,0.12017275281862694,
1_1_2_29_2,304.31262,0.15950945,0.13865086,0.15481609,0.21734688,0.2979167,0.26104343,6,0.16456811666734616,-0.15636624,0.06596764,0.1680199,0.25099459029928795,0.12017275281862694,
1_1_2_29_3,304.58377,0.15158753,0.13076742,0.14198557,0.19510537,0.25390556,0.21309718,6,0.14591553526435158,-0.13095492,0.0873836,0.15758301,0.22421671601216564,0.12017275281862694,
1_1_2_29_4,304.47086,0.15551646,0.13504553,0.17326325,0.23310038,0.28906512,0.2656483,6,0.13521825976018187,-0.10717816,0.04221426,0.14725022,0.19917325469030905,0.12017275281862694,
1_1_2_29_5,304.37366,0.15883374,0.1377572,0.16969797,0.2310684,0.29469728,0.26320812,6,0.1450147666123156,-0.12102137,0.05644176,0.15313269,0.21447527703869812,0.12017275281862694,
1_1_2_29_6,304.577,0.15753686,0.13214593,0.13321544,0.1814392,0.2446601,0.20591947,6,0.15084909664648755,-0.14837125,0.08597953,0.15325934,0.2325182953954597,0.12017275281862694,
1_1_2_29_7,304.42117,0.15781456,0.13454641,0.13312037,0.18424374,0.26227164,0.22067894,6,0.1598890770928689,-0.17474853,0.086122066,0.16108742,0.2580096369508254,0.12017275281862694,
1_1_2_29_8,304.29675,0.16497192,0.14146715,0.13181365,0.17344458,0.25527108,0.21531555,6,0.14315273677947027,-0.19086425,0.08490578,0.13637942,0.2515209713209235,0.12017275281862694,
1_1_2_30_0,303.559,0.16078287,0.13795248,0.13499811,0.17987299,0.17354298,0.13404949,6,0.14309771221336237,0.017910942,0.1283955,0.14251824,0.09745871640677581,0.5150989041149019,
